site,date,epil_gm2,fila_gm2,epil_chla_mgm2,fila_chla_mgm2,GPP,ER,NPP,light,fila_prod_gCd,fila_turnover,epil_prod_gCd,epil_turnover,p_fila,p_epil
BN,7/26/2021,11.92231867,77.46620861,25.76911824,175.9507767,15.19241528,-18.0786373,7.38023868,0.893044781,3.248383225,11.92380998,1.801695532,3.308638572,0.083865811,0.302239117
BN,7/27/2021,11.89398877,73.72659203,26.05946029,165.3178727,15.18679743,-17.50617475,7.377509615,0.8846778,3.023484675,12.19232111,1.804924969,3.294870694,0.082018837,0.303502047
BN,7/28/2021,11.86272905,70.0179988,26.33691447,154.6973585,13.2298005,-15.54114332,6.426830992,0.866786689,2.772030255,12.62937132,1.787251761,3.318706773,0.079180505,0.301322192
BN,7/29/2021,11.8332174,66.37590518,26.60326548,144.3009641,16.77650509,-17.8575524,8.149764834,0.655008771,1.953975809,16.98483289,1.36423966,4.336927649,0.058876058,0.230577976
BN,7/30/2021,11.8104488,62.83098966,26.86098744,134.3048382,19.91999057,-19.48303227,9.676821113,0.913502685,2.536321601,12.38624266,1.921057696,3.073944324,0.080734733,0.325314936
BN,7/31/2021,11.79947909,59.40856564,27.11281647,124.8445487,21.07080166,-20.2446067,10.23586721,0.900347493,2.323713483,12.78310903,1.911143954,3.087019966,0.078228231,0.323937004
BN,8/1/2021,11.80537203,56.12872521,27.36160017,116.0174435,10.41931751,-15.28672747,5.061542136,0.709255324,1.701095634,16.4978159,1.519332064,3.88505328,0.060614084,0.257396727
BN,8/2/2021,11.83325767,53.00681223,27.61029301,107.8882529,9.707567813,-12.4949849,4.715785222,0.554844051,1.237507754,21.41675963,1.19936275,4.933143733,0.046692404,0.202710493
BN,8/3/2021,11.88841186,50.05394627,27.86195478,100.4951009,16.30003287,-15.34382187,7.918302054,0.855564063,1.777461733,14.0801755,1.866262477,3.185085701,0.071021842,0.313963295
BN,8/4/2021,11.97599775,47.27684207,28.11960301,93.84884889,12.5752385,-12.23619401,6.108854972,0.849308437,1.647772395,14.34568336,1.869748659,3.202568885,0.06970738,0.312249334
BN,8/5/2021,12.09967664,44.67572861,28.38557699,87.91548106,8.511231269,-10.85665932,4.134623565,0.803135532,1.459677896,15.30328326,1.784823081,3.389601124,0.065345455,0.295019964
BN,8/6/2021,12.26107201,42.24482801,28.6612046,82.62251152,10.74614249,-11.0267241,5.220308622,0.80464005,1.374367485,15.36882547,1.805529927,3.395421982,0.065066781,0.294514203
BN,8/7/2021,12.45998316,39.97433367,28.94684299,77.876496,10.98569428,-11.29943602,5.336679151,0.827533271,1.332277521,15.0022548,1.87540589,3.321943059,0.066656647,0.30102864
BN,8/8/2021,12.69599765,37.8541953,29.24265302,73.59258862,4.648259776,-7.765232611,2.25805219,0.549837957,0.836510951,22.62624012,1.258809741,5.042858042,0.044196473,0.198300248
BN,8/9/2021,12.96888048,35.87494964,29.54880245,69.69885953,10.24835251,-9.860231514,4.978490006,0.700598993,1.009480688,17.76901236,1.620757352,4.000870479,0.056277748,0.249945607
BN,8/10/2021,13.27854017,34.02769801,29.86546596,66.13402485,10.18744868,-9.605689248,4.948903872,0.795568869,1.087691086,15.64217012,1.860183048,3.569148796,0.063929748,0.280178849
BN,8/11/2021,13.6249962,32.30408328,30.19282522,62.84564636,12.69832743,-11.84619656,6.168649655,0.819951667,1.06528616,15.16216228,1.938209032,3.51484179,0.065953654,0.284507827
BN,8/12/2021,14.00802917,30.69587053,30.53090048,59.78749124,16.60228279,-13.061626,8.065130353,0.824305854,1.018829587,15.06428107,1.970319268,3.554761252,0.066382192,0.281312845
BN,8/13/2021,14.42612264,29.19388755,30.87903009,56.91521974,13.58681351,-12.33610414,6.600262353,0.824206748,0.969767035,15.05201069,1.992546307,3.620021927,0.066436307,0.276241421
BN,8/14/2021,14.87723695,27.78942153,31.23634919,54.18984071,12.97396924,-11.3780397,6.302552151,0.818467817,0.916900725,15.15399692,2.001568618,3.716394435,0.065989191,0.269078005
BN,8/15/2021,15.35903372,26.47456439,31.60195176,51.57819809,12.02501493,-11.17336393,5.841564929,0.808954146,0.862567132,15.34637909,2.001457708,3.836961846,0.065161951,0.260622868
BN,8/16/2021,15.86880037,25.2421303,31.97488778,49.05233384,12.16660591,-11.25557118,5.910347624,0.795104964,0.806282019,15.65341265,1.990407962,3.986318552,0.063883833,0.250858025
BN,8/17/2021,16.40337756,24.08558245,32.35416075,46.58901641,7.07624867,-10.44333374,3.437531372,0.683443707,0.658247358,18.2952367,1.731177084,4.7376371,0.054659036,0.211075686
BN,8/18/2021,16.95921246,22.99897554,32.73874831,44.17173946,5.736569343,-8.760202574,2.786736025,0.576865364,0.52677093,21.83014878,1.47858107,5.734961986,0.045808208,0.174369072
BN,8/19/2021,17.53288344,21.97696302,33.12771847,41.79893474,10.40101378,-10.22214525,5.052650471,0.697320778,0.602560494,18.23631257,1.808559243,4.847196326,0.054835647,0.206304827
BN,8/20/2021,18.12161265,21.01491224,33.52037582,39.48359822,8.501103549,-10.64239491,4.129703677,0.684760596,0.558931157,18.79919556,1.797033805,5.042090081,0.053193765,0.198330451
BN,8/21/2021,18.72344545,20.10888534,33.91630701,37.24758321,7.038465279,-11.40861189,3.41917679,0.577016638,0.444313255,22.62917563,1.532164869,6.110127517,0.044190739,0.163662705
BN,8/22/2021,19.33641209,19.25529917,34.31514632,35.11034729,7.807949617,-10.82226422,3.792980294,0.765023077,0.555280593,17.33835056,2.055270542,4.704103838,0.057675613,0.212580341
BN,8/23/2021,19.95828041,18.45082486,34.71651093,33.08681627,8.718424968,-10.42991533,4.235275037,0.779341892,0.533071956,17.30612975,2.118227975,4.711079413,0.057782994,0.212265579
BN,8/24/2021,20.58654561,17.69236866,35.12000057,31.18792762,9.894801646,-11.69896368,4.806740501,0.780663885,0.503330723,17.57529179,2.146481796,4.795415841,0.05689806,0.208532489
BN,8/25/2021,21.2184228,16.97705424,35.52519733,29.42121166,10.67344794,-12.17457657,5.184994744,0.724774864,0.4408253,19.25598897,2.015803657,5.263018233,0.051931895,0.190005042
BN,8/26/2021,21.85118373,16.30229203,35.93172056,27.79168856,8.547912651,-10.50817629,4.152442809,0.636842505,0.365889385,22.27762363,1.79150763,6.098546097,0.044888091,0.163973508
BN,8/27/2021,22.48325545,15.66599526,36.33939703,26.30324074,10.06438568,-14.75630143,4.889121785,0.564934429,0.307192167,25.49868933,1.607253451,6.994309281,0.039217702,0.142973374
BN,8/28/2021,23.11333376,15.06626922,36.74810382,24.95805976,11.90218919,-13.60534584,5.781898099,0.672951427,0.347214116,21.6959342,1.936097658,5.96905163,0.046091585,0.167530801
BN,8/29/2021,23.74006435,14.50131643,37.15771433,23.75690606,11.20244455,-13.5605468,5.441973056,0.72848287,0.357776704,20.26587571,2.119224383,5.601120992,0.049344031,0.17853569
BN,8/30/2021,24.36204622,13.96943414,37.56809831,22.69967301,12.03614339,-12.43459749,5.846970963,0.731337519,0.343194477,20.35206726,2.151026063,5.662889594,0.049135058,0.176588292
BN,8/31/2021,24.97783544,13.46901184,37.97912185,21.78591354,11.33652581,-11.67625346,5.507107641,0.733781551,0.330480165,20.37794287,2.181827011,5.724064127,0.049072667,0.174701048
BN,9/1/2021,25.58594942,12.99852863,38.39064738,21.01533662,11.20741321,-11.9497642,5.444386751,0.74536549,0.323823578,20.07038636,2.240285273,5.710422179,0.049824651,0.175118401
BN,9/2/2021,26.18487148,12.55655069,38.80253366,20.38828559,11.35866753,-11.8713714,5.517863744,0.729419645,0.307440444,20.42111073,2.215879536,5.908460061,0.048968933,0.169248838
BN,9/3/2021,26.772993,12.14170237,39.2145485,19.90464303,12.71127606,-14.60729043,6.174939896,0.719316069,0.295989967,20.51032759,2.208389066,6.061656754,0.048755925,0.1649714
BN,9/4/2021,27.34831442,11.75255593,39.62600696,19.55821099,12.7239434,-14.17601276,6.181093493,0.673329424,0.272244776,21.58453896,2.088894523,6.546121432,0.046329458,0.152762214
BN,9/5/2021,27.90829128,11.38761998,40.0357353,19.33736561,12.07118042,-13.63133694,5.863991406,0.700258099,0.279935697,20.33970674,2.194899079,6.357534055,0.049164917,0.157293691
BN,9/6/2021,28.45018984,11.04548103,40.4424222,19.23146795,11.41841744,-13.08666112,5.54688932,0.684746029,0.272235522,20.28662711,2.168079922,6.561148774,0.049293557,0.152412334
BN,9/7/2021,28.97120124,10.72483254,40.84471035,19.23202291,10.76565446,-12.54198531,5.229787234,0.67369248,0.267848675,20.02032034,2.15429973,6.724041421,0.049949251,0.148720083
BN,9/8/2021,29.46845717,10.42446697,41.24119765,19.33226697,10.11289148,-11.99730949,4.912685147,0.688187345,0.275037746,18.95097512,2.222012806,6.631027751,0.052767733,0.150806185
BN,9/9/2021,29.93904744,10.14326855,41.63043886,19.52682741,9.460128505,-11.45263368,4.595583061,0.654947017,0.264387361,19.1825897,2.13464551,7.012650882,0.052130605,0.142599427
BN,9/10/2021,30.37993822,9.880152479,42.01092787,19.81048852,8.807365526,-10.90795786,4.278480975,0.579702458,0.237412271,20.80800722,1.906672146,7.966744118,0.048058422,0.125521792
BN,9/11/2021,30.78767891,9.633906449,42.3810395,20.17497239,8.154602548,-10.36328204,3.961378888,0.469577966,0.195849963,24.59511943,1.558073429,9.88004748,0.040658473,0.101214088
BN,9/12/2021,31.15871339,9.4033633,42.73908979,20.61123265,9.405967673,-10.19287665,4.569272572,0.502182696,0.213977714,21.97276323,1.680334017,9.271583233,0.04551089,0.107856444
BN,9/13/2021,31.48951041,9.187448355,43.08335947,21.10998505,8.935233507,-9.990542201,4.340597248,0.63382824,0.276606477,16.60743532,2.137911644,7.364549068,0.060213993,0.135785639
BN,9/14/2021,31.77659829,8.985170702,43.41209855,21.66135798,9.055089949,-10.39063197,4.39882164,0.6161961,0.275935425,16.28129245,2.094297298,7.586458313,0.061420185,0.131813813
BN,9/15/2021,32.01660195,8.795615349,43.72353154,22.25458694,7.172995232,-9.16260636,3.484529345,0.61195098,0.281539287,15.62058254,2.094789912,7.641960123,0.064018099,0.13085648
BN,9/16/2021,32.20653086,8.617894952,44.01599273,22.87820628,7.726031063,-9.179683994,3.753185537,0.656552882,0.310523532,13.87639593,2.262501208,7.117461584,0.072064822,0.140499529
BN,9/17/2021,32.34457491,8.451025778,44.28832697,23.52129179,7.400145472,-8.85967256,3.594875393,0.571453259,0.277871956,15.20669072,1.981429366,8.161929833,0.065760527,0.122520044
BN,9/18/2021,32.42940184,8.294054774,44.53951788,24.17214515,6.623723854,-8.773161672,3.217701866,0.543770831,0.271727714,15.26170196,1.896138367,8.551433377,0.065523492,0.11693946
BN,9/19/2021,32.4599274,8.146094695,44.76856393,24.81780135,5.508515901,-8.21965463,2.675951215,0.457389555,0.234667194,17.35669683,1.60312731,10.12393938,0.057614649,0.098775779
BN,9/20/2021,32.4353296,8.006317288,44.97448228,25.44402476,5.272502037,-8.007182693,2.561299356,0.282433225,0.148560868,26.94625235,0.994467431,16.30788933,0.037110912,0.061320014
BN,9/21/2021,32.35506101,7.873947252,45.15631287,26.03537729,7.129401901,-8.890862121,3.463352384,0.608858277,0.327704892,12.0137774,2.152500667,7.515691285,0.083237767,0.13305496
BN,9/22/2021,32.21885894,7.748256909,45.31312244,26.57536915,6.468227015,-8.716630491,3.142163924,0.582604419,0.320078066,12.10369864,2.066837682,7.79424026,0.082619374,0.128299868
BN,9/23/2021,32.02728193,7.628541635,45.44419812,27.04817145,6.579729103,-8.924780619,3.196329901,0.542445103,0.30331685,12.57520251,1.929935718,8.297499662,0.079521582,0.120518233
BN,9/24/2021,31.7832693,7.514058331,45.54962327,27.44352915,7.122100417,-9.291059587,3.459805437,0.57951844,0.328783529,11.42706014,2.066620131,7.689673787,0.087511572,0.130044528
BN,9/25/2021,31.49047964,7.404084985,45.62971656,27.752936,7.467244806,-9.521516292,3.627471204,0.573505598,0.329040556,11.25102188,2.048773931,7.685201175,0.088880816,0.130120211
BN,9/26/2021,31.15270902,7.297937412,45.68484151,27.96841126,7.383695501,-9.30078917,3.586884253,0.570074242,0.329611268,11.07052173,2.03897616,7.639301929,0.090329979,0.130902013
BN,9/27/2021,30.77384512,7.194966141,45.71540422,28.08270304,6.962186605,-9.022049533,3.382121798,0.561047634,0.325717788,11.04478539,2.00803328,7.662683039,0.090540465,0.130502592
BN,9/28/2021,30.35782415,7.094553836,45.72185102,28.08949444,4.164125654,-7.473704691,2.022867375,0.191643602,0.111286141,31.87528016,0.686004139,22.12656047,0.031372273,0.045194553
BN,9/29/2021,29.90859081,6.996113229,45.70466602,27.98360644,6.490172589,-8.39209486,3.152824742,0.544936695,0.315248169,11.09619964,1.949912845,7.669212212,0.090120945,0.130391489
BN,9/30/2021,29.43031282,6.899092629,45.66445939,27.76211116,6.379502011,-8.600865491,3.099062699,0.544208591,0.312335045,11.04437805,1.945594457,7.563321514,0.090543804,0.132217042
BN,10/1/2021,28.92824692,6.803007141,45.60230873,27.42797173,5.340104281,-8.14917544,2.594139473,0.469064134,0.265967612,12.78916461,1.67466392,8.637030563,0.07819119,0.115780533
BN,10/2/2021,28.40840645,6.707449448,45.51969846,26.98944693,5.869748738,-8.362690948,2.8514325,0.537806796,0.300070364,11.17646101,1.91661229,7.411098894,0.089473761,0.134932756
BN,10/3/2021,27.87668489,6.612044557,45.41820343,26.45645745,6.425214595,-8.91641668,3.12126916,0.513507914,0.280854681,11.77129135,1.825936622,7.633530254,0.084952447,0.131000987
BN,10/4/2021,27.33864236,6.516437512,45.29940984,25.83951672,6.165817997,-8.825675145,2.995258334,0.513649601,0.274381089,11.87479343,1.821663286,7.503758395,0.084211991,0.133266551
BN,10/5/2021,26.7994884,6.420293385,45.1649093,25.14947701,5.673123799,-8.580759911,2.755915167,0.513888152,0.267177817,12.01501953,1.817098016,7.374255039,0.083229161,0.135606918
BN,10/6/2021,26.2640748,6.323297432,45.01629343,24.39729387,5.63993194,-8.485419203,2.73979108,0.434268739,0.219029726,14.43479284,1.530512593,8.580156387,0.069277059,0.116547992
BN,10/7/2021,25.73666875,6.225191979,44.85513042,23.59397026,4.276202362,-7.847581593,2.077312494,0.344029303,0.167802837,18.54912617,1.208136949,10.65138716,0.053910895,0.093884485
BN,10/8/2021,25.22031256,6.125882337,44.68290549,22.75079774,4.590162,-7.669516281,2.229829196,0.393355171,0.185005367,16.55595842,1.376052096,9.164010806,0.060401215,0.109122525
BN,10/9/2021,24.71727788,6.025359617,44.50103384,21.87868139,4.751703354,-7.747334218,2.308303469,0.48856335,0.220975875,13.63352358,1.70215691,7.260575609,0.07334861,0.137730127
BN,10/10/2021,24.22844312,5.923777388,44.3107576,20.9879207,3.45675071,-7.431902578,1.679235647,0.248914379,0.107999622,27.42499137,0.863510788,14.02903326,0.036463093,0.071280749
BN,10/11/2021,23.75430717,5.821324036,44.11326557,20.08800181,3.618134552,-7.012142861,1.757633403,0.361483153,0.150116225,19.38938992,1.24843483,9.513635235,0.051574598,0.105112291
BN,10/12/2021,23.29531358,5.71818161,43.90973164,19.18749884,2.974809063,-6.44142418,1.445115902,0.351815842,0.13955217,20.48761273,1.209441262,9.630609731,0.048809982,0.103835585
BN,10/13/2021,22.8518555,5.614525584,43.70131307,18.29403969,3.297822522,-6.507325459,1.602030809,0.411670595,0.155690566,18.03103977,1.408487314,8.11219784,0.055459919,0.123271155
DL,6/22/2021,14.44073837,9.29E-04,27.44874271,0,17.99383477,-13.28923362,9.527635147,0.923416515,0,NA,1.984397634,3.63856974,#VALUE!,0.274833265
DL,6/23/2021,14.22348895,0.003825006,26.96099703,0,11.79906079,-9.403101448,6.24753688,0.91760064,0,NA,1.936860147,3.671790389,#VALUE!,0.272346701
DL,6/24/2021,14.00985483,0.006730498,26.48360083,0,12.33631851,-11.23926421,6.532011843,0.9254071,0,NA,1.918750329,3.650775876,#VALUE!,0.273914377
DL,6/25/2021,13.80025978,0.009640969,26.01838283,0,14.99628467,-12.04835953,7.94044909,0.819207377,0,NA,1.66871727,4.1349904,#VALUE!,0.24183853
DL,6/26/2021,13.59510106,0.012551958,25.56704076,0,8.336873799,-12.40955394,4.414328176,0.91187939,0,NA,1.825267287,3.724139788,#VALUE!,0.268518385
DL,6/27/2021,13.39475074,0.015458922,25.13115064,0,8.2727755,-11.71404053,4.380388484,0.900176423,0,NA,1.771122557,3.781429661,#VALUE!,0.264450245
DL,6/28/2021,13.1995572,0.018357237,24.712177,0,8.208677201,-11.01852713,4.346448793,0.917538388,0,NA,1.775185966,3.717795614,#VALUE!,0.268976594
DL,6/29/2021,13.00984664,0.021242194,24.31148398,0,8.144578902,-10.32301372,4.312509101,0.928530182,0,NA,1.767323698,3.680663214,#VALUE!,0.271690166
DL,6/30/2021,12.82592475,0.024109006,23.93034705,0,8.080480603,-9.627500319,4.278569409,0.925496495,0,NA,1.733933278,3.698505852,#VALUE!,0.270379456
DL,7/1/2021,12.64807833,0.026952802,23.56996534,0.007953915,8.016382303,-8.931986914,4.244629717,0.87739949,1.44E-04,NA,1.6190674,3.905976467,#VALUE!,0.256017928
DL,7/2/2021,12.47657705,0.029768636,23.23147459,0.023325257,11.54355122,-9.397265376,6.112245984,0.904015907,4.36E-04,NA,1.64422579,3.794058312,#VALUE!,0.263570013
DL,7/3/2021,12.31167527,0.032551484,22.91596052,0.040377762,11.07130772,-9.27166076,5.862195687,0.969932556,8.10E-04,NA,1.740156102,3.537520356,#VALUE!,0.282683886
DL,7/4/2021,12.1536138,0.035296245,22.62447273,0.059324157,8.846706664,-8.635224993,4.684281835,0.900477476,0.001104351,NA,1.59499721,3.809916946,#VALUE!,0.262472913
DL,7/5/2021,12.00262181,0.03799775,22.35803905,0.080393342,9.08066667,-8.590810827,4.808162353,0.832475868,0.001383549,NA,1.457182577,4.118434438,#VALUE!,0.242810712
DL,7/6/2021,11.85891873,0.040650761,22.11768045,0.10383319,11.10672709,-9.427882007,5.880950044,0.970471662,0.002083156,NA,1.680471085,3.528450693,#VALUE!,0.283410507
DL,7/7/2021,11.72271614,0.043249972,21.90442647,0.129913799,5.923543027,-6.794165078,3.136482993,0.746224575,0.002004138,NA,1.279705511,4.580239766,#VALUE!,0.218329182
DL,7/8/2021,11.59381563,0.045785169,21.71901692,0.158783405,8.523679388,-7.848054487,4.513240694,0.974235446,0.003197951,NA,1.656581081,3.499320305,#VALUE!,0.285769782
DL,7/9/2021,11.47043048,0.048226536,21.56099242,0.190003259,7.218863304,-7.08368531,3.822347855,0.87649932,0.003442829,NA,1.479547583,3.876330377,#VALUE!,0.257975947
DL,7/10/2021,11.35045117,0.050538975,21.42967493,0.222943444,7.858917367,-7.677922034,4.161252912,0.97269034,0.004483035,NA,1.631919729,3.477637709,#VALUE!,0.287551517
DL,7/11/2021,11.23185072,0.052686979,21.3244829,0.256915512,7.516223006,-7.853925379,3.979798159,0.965633151,0.005128677,NA,1.612127115,3.483549969,#VALUE!,0.287063487
DL,7/12/2021,11.11268076,0.054634705,21.24492722,0.29116582,7.928747185,-8.122039179,4.19822741,0.964318628,0.005804486,NA,1.603926307,3.464211763,#VALUE!,0.288665956
DL,7/13/2021,10.99107082,0.056346071,21.19060766,0.324872312,7.622052025,-8.003749789,4.035834034,0.92024388,0.006180427,NA,1.526704394,3.599606731,#VALUE!,0.277808126
DL,7/14/2021,10.86523073,0.057784877,21.1612099,0.357145304,9.218156081,-9.0431623,4.880962229,0.956920296,0.007065185,NA,1.585348943,3.426763167,#VALUE!,0.291820576
DL,7/15/2021,10.73347418,0.058916084,21.15626806,0.387025298,9.468389278,-9.156975275,5.013459311,0.936969376,0.007496656,NA,1.551933344,3.458097676,#VALUE!,0.289176332
DL,7/16/2021,10.59427984,0.059709446,21.17445617,0.413469769,9.605516238,-9.060666937,5.086067272,0.948963185,0.008111403,NA,1.573150368,3.3672178,#VALUE!,0.296981086
DL,7/17/2021,10.44624282,0.060136218,21.21428231,0.435390984,9.253998596,-9.115520877,4.899940641,0.952081785,0.008569521,NA,1.581288844,3.303078645,#VALUE!,0.302747863
DL,7/18/2021,10.28806696,0.06016816,21.27430891,0.451686787,10.14467349,-9.451311977,5.371548028,0.943444379,0.008809607,NA,1.571376917,3.273583457,#VALUE!,0.30547564
DL,7/19/2021,10.11857731,0.059777689,21.35313893,0.461270355,6.800235823,-7.802040194,3.600686939,0.713647609,0.00680522,NA,1.193037644,4.240678139,#VALUE!,0.235811341
DL,7/20/2021,9.936733718,0.058938055,21.44940315,0.463105784,6.933729387,-6.486231231,3.671371036,0.6841748,0.006550133,NA,1.148922918,4.324369182,#VALUE!,0.231247601
DL,7/21/2021,9.741922511,0.057628911,21.56169353,0.456363367,7.85178309,-7.356972177,4.157475352,0.785258615,0.007408432,NA,1.325574636,3.674603546,#VALUE!,0.272138201
DL,7/22/2021,9.535040031,0.055858114,21.68836237,0.440917237,8.972956287,-8.218569751,4.751130306,0.926525403,0.008445342,NA,1.573231737,3.030399085,#VALUE!,0.32998954
DL,7/23/2021,9.318652814,0.053667189,21.82761227,0.417467536,8.363545761,-9.12497336,4.428450832,0.942237428,0.008131785,NA,1.610182822,2.89366297,#VALUE!,0.345582748
DL,7/24/2021,9.096533757,0.051124987,21.97763278,0.387364378,7.136856347,-7.620780369,3.778925629,0.936496008,0.007499433,NA,1.611370652,2.822607493,#VALUE!,0.354282344
DL,7/25/2021,8.872452845,0.048305353,22.13658732,0.352080405,6.503367212,-7.258689495,3.443496665,0.926302291,0.006742135,NA,1.605358432,2.763386876,#VALUE!,0.361874774
DL,7/26/2021,8.649880546,0.045281351,22.30259623,0.313048621,6.659573937,-7.324381387,3.526207255,0.910871398,0.005894836,NA,1.59045393,2.719311884,#VALUE!,0.367740091
DL,7/27/2021,8.431986464,0.042125006,22.47373015,0.271627552,6.815780661,-7.390073279,3.608917844,0.873847115,0.004906955,NA,1.537514519,2.742083525,#VALUE!,0.364686192
DL,7/28/2021,8.22164951,0.038907122,22.64800486,0.229077459,6.971987386,-7.455765172,3.691628433,0.868021031,0.004110697,NA,1.539106967,2.670915565,#VALUE!,0.374403449
DL,7/29/2021,8.021512316,0.0356982,22.82353065,0.186551275,7.128194111,-7.521457064,3.774339023,0.532108703,0.002052114,NA,0.950805743,4.218270857,#VALUE!,0.237063961
DL,7/30/2021,7.834106824,0.032571438,22.99897791,0.14510253,7.284400836,-7.587148956,3.857049612,0.890277534,0.002670565,NA,1.603033348,2.443525843,#VALUE!,0.4092447
DL,7/31/2021,7.661777135,0.029599643,23.17313359,0.105674029,7.44060756,-7.652840848,3.939760202,0.877475936,0.00191693,NA,1.591946935,2.406417251,#VALUE!,0.415555532
DL,8/1/2021,7.506688187,0.026854335,23.34475083,0.069103656,7.596814285,-7.71853274,4.022470791,0.759172341,0.001084537,NA,1.387516724,2.705080255,#VALUE!,0.369674799
DL,8/2/2021,7.37087639,0.024405961,23.51255,0.036140347,7.75302101,-7.784224632,4.105181381,0.507622317,3.79E-04,NA,0.93443489,3.944028883,#VALUE!,0.253547839
DL,8/3/2021,7.256305688,0.022324196,23.67522026,0.007464527,7.909227735,-7.849916524,4.18789197,0.832935291,1.29E-04,NA,1.543881269,2.350020638,#VALUE!,0.425528178
DL,8/4/2021,7.164726789,0.020673556,23.83158192,0,6.427687327,-5.587833564,3.403424588,0.835455769,0,NA,1.558780414,2.298183479,#VALUE!,0.435126268
DL,8/5/2021,7.096931008,0.019494324,23.98122305,0,5.169447844,-5.951995123,2.7371938,0.770114084,0,NA,1.445889158,2.454175332,#VALUE!,0.40746885
DL,8/6/2021,7.052554641,0.018795583,24.12460663,0,6.193298229,-5.942043607,3.279316868,0.814807123,0,NA,1.538947003,2.291357216,#VALUE!,0.436422568
DL,8/7/2021,7.030299594,0.018559061,24.26287456,0,7.129909549,-6.254323263,3.775247338,0.785034258,0,NA,1.49121227,2.357243075,#VALUE!,0.424224388
DL,8/8/2021,7.028843207,0.018761793,24.39732841,0,4.364928489,-5.256574357,2.311205289,0.653707944,0,NA,1.248632519,2.81461643,#VALUE!,0.355288198
DL,8/9/2021,7.04703812,0.019381734,24.52930091,0,6.861138594,-6.028843598,3.632934616,0.778667324,0,NA,1.495359892,2.356301703,#VALUE!,0.424393871
DL,8/10/2021,7.083882334,0.020397616,24.66015428,0,7.383722886,-6.121127876,3.909640084,0.789104075,0,NA,1.523486752,2.324891347,#VALUE!,0.430127628
DL,8/11/2021,7.138492694,0.021788796,24.7912793,0,8.355979215,-7.050019275,4.424444388,0.809683247,0,NA,1.571530081,2.271191872,#VALUE!,0.440297455
DL,8/12/2021,7.209931874,0.023530426,24.924071,0,8.962760172,-7.089608442,4.74573152,0.811793606,0,NA,1.584065781,2.275767825,#VALUE!,0.439412136
DL,8/13/2021,7.2967259,0.02557908,25.05985592,0,9.001883777,-7.228137065,4.766447251,0.812541631,0,NA,1.594163268,2.28857547,#VALUE!,0.436953036
DL,8/14/2021,7.397261372,0.027886487,25.19996388,0,8.495263913,-7.107835107,4.498194858,0.809293298,0,NA,1.596667438,2.316469039,#VALUE!,0.431691503
DL,8/15/2021,7.509898428,0.030403999,25.34575357,0,8.387106394,-7.150781086,4.440926055,0.798483779,0,NA,1.584455012,2.369867989,#VALUE!,0.421964432
DL,8/16/2021,7.632940535,0.033082403,25.4986151,0,8.361583978,-7.227283765,4.427412078,0.747941,0,NA,1.493112531,2.556049988,#VALUE!,0.391228655
DL,8/17/2021,7.764607887,0.035871779,25.65997311,0,6.187986822,-6.756186936,3.276504508,0.678242887,0,NA,1.36254248,2.849308553,#VALUE!,0.350962341
DL,8/18/2021,7.90306897,0.03872182,25.8311639,0,3.681876093,-5.442059437,1.949532855,0.55578618,0,NA,1.123984508,3.515648531,#VALUE!,0.284442541
DL,8/19/2021,8.046676223,0.041584427,26.01292185,0,6.407209714,-6.882400322,3.392581807,0.549560062,0,NA,1.119213414,3.594790825,#VALUE!,0.278180303
DL,8/20/2021,8.194173472,0.044418714,26.20522275,0,7.471284477,-7.403681454,3.956003458,0.630791939,0,NA,1.294143981,3.165866238,#VALUE!,0.315869315
DL,8/21/2021,8.344743603,0.047193337,26.40739222,0,6.870007573,-7.233895626,3.637630691,0.548050066,0,NA,1.13306378,3.682380353,#VALUE!,0.271563474
DL,8/22/2021,8.497622326,0.049878674,26.6186095,0,7.709906718,-7.045318892,4.082352604,0.766857533,0,NA,1.598117325,2.658635318,#VALUE!,0.37613282
DL,8/23/2021,8.651990564,0.052444662,26.83803253,0,8.787369784,-6.8831429,4.652863288,0.768446216,0,NA,1.614629035,2.679250273,#VALUE!,0.373238741
DL,8/24/2021,8.80697273,0.05486085,27.06479504,0,8.807097584,-7.104142012,4.663309048,0.769542606,0,NA,1.630594672,2.70054014,#VALUE!,0.370296292
DL,8/25/2021,8.961635776,0.057096455,27.29800391,0,8.869938292,-7.696905845,4.696582852,0.704105301,0,NA,1.504794213,2.977694789,#VALUE!,0.335830255
DL,8/26/2021,9.115136866,0.059125791,27.53667563,0,7.692454495,-6.796893562,4.073111749,0.626167452,0,NA,1.349927997,3.376156686,#VALUE!,0.296194784
DL,8/27/2021,9.267185738,0.060944542,27.77954653,0,6.697308864,-5.652411055,3.546187688,0.564179432,0,NA,1.227018209,3.776303266,#VALUE!,0.264809241
DL,8/28/2021,9.417634363,0.062553947,28.02524722,0,8.394438372,-6.892527215,4.444808297,0.684052038,0,NA,1.50088425,3.13736198,#VALUE!,0.318739121
DL,8/29/2021,9.566334079,0.06395547,28.27236109,0,8.81636981,-7.019109849,4.668218639,0.723985752,0,NA,1.602509839,2.984797298,#VALUE!,0.335031126
DL,8/30/2021,9.713135815,0.065150795,28.51942325,0,8.75197138,-7.061357723,4.63412003,0.720200304,0,NA,1.608061467,3.020138227,#VALUE!,0.331110673
