"","Group.1","Group.2","Group.3","...1","SAMPLING_DATE","SITE","SITE_DISTANCE","FIELD.REP","OM.AREA.g.m2","ASH.AREA.g.m2","PHICOCYANIN.MG.M2","TOTAL.MG.M2.RITCHIE","As","Car","Cd","Cu","Fer.1","Mo","P","Pb","Se","Znr","As.1","Car.1","Cd.1","Cu.1","Fer.1.1","Mo.1","P.1","Pb.1","Se.1","Znr.1","SS.As","SS.Ca","SS.Cd","SS.Cu","SS.Fe","SS.Mo","SS.P","SS.Pb","SS.Se","SS.Zn","CL.As","CL.Ca","CL.Cd","CL.Cu","CL.Fe","CL.Mo","CL.P","CL.Pb","CL.Se","CL.Zn","TD.As","TD.Ca","TD.Cd","TD.Cu","TD.Fe","TD.Mo","TD.P","TD.Pb","TD.Se","TD.Zn"
"66",2021-07-07,"BN","FILA",337.2,2021-07-07,NA,167.82,3,103.215600814,238.72441378,NA,167.445509824,0.020047081,29.825707658,0.0019041344,0.2209219576,8.53834839,0.0005333104,1.362342431,0.0350266732,0.0010237098,0.4662318016,2.141682895,3156.80461056,0.212900791,24.9025607224,903.0404896,0.0607236074,147.69315934,3.8813428214,0.112161592,50.114385004,0.18090317,0,0.009138552,0,20.05529266,0,0,0,0.097006067,0,0.60393482,881.71612,0,2.718613794,6.008754421,0.261237487,20.55846295,0.1430191,0.00474765,0.812736889,10.91464228,67033.42468,0.02710925,3.728882014,1.961686738,5.342600402,13.22222505,0.28040337,0.172538508,1.33580347
"67",2021-07-20,"BN","FILA",352.2,2021-07-20,NA,167.82,3,105.3319452,500.43158602,NA,317.390261374,0.0102951432,76.918321494,0.0011264056,0.1305381,5.804297003,0.0011744272,0.6326444054,0.0178641682,0.0019623738,0.2791450774,1.3030443954,7640.27607786,0.1214064074,15.5082614336,681.04302743,0.1190891706,67.17608637,2.160836362,0.1947572462,32.748290442,0.320955951,548.3195,0.006792521,0,20.04027093,0,11.02199623,0.022847358,0.071016287,0,9.552023908,63901.6014,0.011889277,4.924465245,4.997609304,3.970759166,4.872761433,0.15940926,0.172860436,2.775087059,0.037498153,101.2063619,0,0,0,0.0020797,0,0,0.012578444,0
"68",2021-08-03,"BN","FILA",364,2021-08-03,NA,167.82,2.75,28.596102461,95.54788795525,NA,163.726985986,0.00820116633333333,99.4188170266667,0.001597374,0.153524492,5.88003897,0.001352096,1.017691006,0.021652922,0.00312055866666667,0.328147838666667,0.273156771,3941.930341,0.0583617093333333,5.35502118466667,210.925854546667,0.0504624753333333,36.9500092566667,0.782862126,0.116723163333333,11.7590746176667,0.95391957,0,0.102709793,8.502060609,313.7432895,0,25.02888922,1.098821292,0.067561251,17.91876313,0.35122097,0,0.001346779,3.171910109,0,0.212541477,0,0.685135794,0.022522254,1.478099735,11.57182398,84340.76912,0.012666712,2.477739482,14.50522075,3.915479393,18.24295485,0.223005734,0.189863504,1.567952612
"69",2021-09-22,"BN","FILA",412,2021-09-22,NA,167.82,3,7.4563816452,57.248081822,NA,35.03287617,0.006775501,86.157337038,0.001094238,0.1203913718,5.9647105036,0.0012841,0.6151710342,0.0191494026,0.0021546116,0.3283802626,0.0456662822,684.35401429,0.0088315996,0.907179529,43.8724296106,0.0101403588,4.7818146928,0.14591714,0.0163555942,2.4519844408,0.268010755,0,0.03477441,3.74704437,174.5667351,0,16.12689197,0.695009047,0.085765822,0.433728207,4.273926548,33678.7,0.014328184,3.119000747,7.954118904,2.570387181,1.178559437,0.157605617,0.09424027,6.521986618,4.165,33979.686,0.008,1.444,0.82,2.298,3.575,0.066,0.074,1.156
"70",2021-10-13,"BN","FILA",430.75,2021-10-13,NA,167.82,3.33333333333333,8.876621356,29.5956483853333,NA,41.746642716,0.0121598023333333,53.9978479666667,0.000885528666666667,0.106302353,5.60812372133333,0.00125505166666667,1.28348176966667,0.0166368766666667,0.00123593033333333,0.285344113333333,0.143220817,638.8546963,0.011161508,1.145964239,51.862065265,0.0157843245,19.0805580005,0.1718723725,0.015197747,3.068512008,0.3025,363.2605,0.0235,3.2245,122.44775,0.04375,12.282,0.94675,0,2.30075,0.07075,0,0.0015,0.6,5.13375,0.093,0,0.04175,0.0055,1.4355,3.37525,34045.54825,0.0065,0.93025,1.53125,2.7255,3.631,0.04475,0.073,4.1425
"71",2021-06-22,"GC","FILA",318,2021-06-22,NA,89.22,1,4.946957858,7.885988876,NA,4.097101234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.066052287,0,0.018169191,0,133.2097797,0,6.19706857,0.727822082,0,0,0.881677905,7021.12427,0.00477784,15.83257504,22.78729661,0.474766704,1.40060906,0.134805956,0.049016804,6.510218728,7.991082317,47860.89366,0.021627081,4.649268471,0.641500704,6.277172244,45.17464808,0.167812833,0.096693384,1.716684255
"72",2021-07-07,"GC","FILA",334,2021-07-07,NA,89.22,3,85.59689281,303.399020706667,NA,89.7416759033333,0.0169521606666667,17.42216037,0.00103917766666667,0.15808978,8.291314082,0.000994101333333333,1.14801169733333,0.0284362226666667,0.000715134,0.247664021333333,1.631883899,1554.71319666667,0.0989825696666667,15.0686696796667,751.032468466667,0.08205661,103.428952843333,2.59352392166667,0.0569211303333333,23.3754908563333,0,0,0.009800833,1.427425267,83.9993086,0,5.8951593,0,0.052536872,0.846646503,0.73391087,2818.56944,0.00709092,3.465171513,13.83634617,0.580725053,16.92347313,0.804920682,0,1.378122759,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
"73",2021-07-20,"GC","FILA",352,2021-07-20,NA,89.22,4,60.58631488,434.137634773333,NA,226.18958113,0.012175794,14.64217011,0.000493028666666667,0.105682287666667,6.87980845766667,0.000511142666666667,0.593558223,0.017150165,0.000261679666666667,0.168337113333333,0.717946604,849.4432073,0.0291211813333333,6.298396156,440.44437091,0.0273792046666667,33.731282753,0.899673969333333,0.011116688,9.970619303,0.401362946,0,0.022022235,1.353502474,78.69793785,0.020058989,14.53617618,0.177714057,0,0,1.052274706,5277.95583,0.00385927,2.901480518,9.460815439,0.442553172,0,0.090511604,0.055385983,2.976528061,7.768786615,46547.8567,0.01616098,1.949416209,0.480671828,4.466701973,15.48572838,0.02771687,0.136027027,1.335599783
"74",2021-08-03,"GC","FILA",364.5,2021-08-03,NA,89.22,2.5,19.3026472295,80.0285389505,NA,66.5099709425,0.007346284,60.802123845,0.0013054955,0.1031209505,5.8913702905,0.000740893,1.217139429,0.0138528915,0.0042660265,0.2193472525,0.2229232055,426.1344053,0.0091002025,1.5184643765,142.3297213185,0.010393103,15.053166094,0.257008787,0.0301849435,3.0127103125,0.02036471,0,0.01685481,2.408454326,69.6731838,0,11.21361143,0,0,0,0.958769387,6342.32002,0.004101194,3.445564426,10.49325827,0.546022506,0,0.355622107,0.002683338,1.477402669,9.721559083,56660.12246,0.020549307,2.99634338,0.277363803,3.985068849,14.79225418,0.095355525,0.17067018,1.55468088
"75",2021-08-17,"GC","FILA",374.5,2021-08-17,NA,89.22,4.5,85.7900610683333,388.3839201,NA,192.837572205,0.0106472975,21.2192941166667,0.000486064,0.0906327863333333,6.60062424,0.000811863166666667,0.798776776833333,0.0122055363333333,0.00132010933333333,0.203754018666667,0.966366260833333,1605.90319045,0.0401234753333333,7.808787504,599.2378292,0.0689865013333333,68.139046165,1.10935248916667,0.104636749166667,17.7623339485,0.41638528,217.36906,0.038254291,4.767276668,125.4414948,1.86093602,0,0.503977902,0.020229403,1.995379996,0.865248899,4287.5851,0.003338405,3.277283195,12.91718481,1.3415456,1.31913373,0.163224239,0.056985544,1.583349297,9.576340401,63519.75024,0.013785912,2.782137937,0,10.41337887,36.22341502,0.056156678,0.138896973,1.205649936
"76",2021-09-09,"GC","FILA",395,2021-09-09,NA,89.22,10.5761904761905,69.4303398854762,637.454496652857,NA,203.121830351905,0.011991406,41.883070186,0.0007310072,0.1307382078,7.1893532012,0.0010419874,0.7894087618,0.0171026632,0.0018637918,0.2128158796,0.8376833698,2286.58101248,0.0484314578,7.8244422308,479.274888412,0.0670717876,50.43277692,1.1464156784,0.1230719338,13.958022466,1.176807608,9662.8248,0.009825104,4.895938682,148.3613006,1.16964375,23.42151713,0.764350947,0.105506342,4.448885298,0.406572513,1335.60663,0.002820375,2.036028437,8.144214453,0.750045148,0,0.056008942,0.022052712,0,8.296948729,59504.3127,0.021602568,3.341088091,0,9.686871732,31.34709611,0.128019242,0.14691983,6.41316362
"77",2021-10-13,"GC","FILA",421.5,2021-10-13,NA,89.22,4,14.2641999313333,103.781829178,NA,45.41610463,0.0174326926666667,47.58279561,0.000851614,0.106354178666667,6.954432819,0.00149757,1.49800240366667,0.0175925676666667,0.001390815,0.194560883,0.180236876333333,605.6189734,0.010470933,1.283008967,85.6289152266667,0.0162310296666667,15.5169182183333,0.21964296,0.0167945816666667,2.47750584233333,0.173,0,0.00825,0.6525,29.153,0,6.07325,0.0935,0,0,0.0755,304.523,0.00225,1.07875,6.378,0.1595,0,0.2785,0.00025,1.08525,2.886,34900.278,0.01025,1.23975,0.535,6.0135,5.96575,0.039,0.06525,4.43275
"78",2021-08-03,"GR","FILA",363,2021-08-03,NA,64.82,2,1.806452892,7.277733569,NA,3.52313932,0.013166346,91.58638407,0.001605652,0.216763006,6.014771997,0.001605652,0.968529223,0.047527296,0.002091375,0.25465639,0.023784383,165.4464884,0.002900535,0.391572159,10.86540227,0.002900535,1.749602416,0.085855821,0.00377797,0.460024773,1.39493791,0,0.02580039,4.836482006,98.72452165,0,11.60464143,0.555444576,0.116860376,1.363008714,0.28482868,6961.89574,0,4.245332308,10.13037914,0.720927283,0,0.121190534,0,2.582665965,13.81803672,65801.51352,0.026500712,4.296547236,2.277332615,5.763170496,18.50330552,0.085148959,0.254583381,1.892685117
"79",2021-09-22,"GR","FILA",407,2021-09-22,NA,64.82,3.33333333333333,4.17047156,10.9481135423333,NA,21.274136162,0.0179396743333333,44.1623356566667,0.00062869,0.126657242666667,5.15937153233333,0.00147524366666667,1.64191496533333,0.0322457903333333,0.001241935,0.196372962333333,0.0763705756666667,202.485536293333,0.00259954733333333,0.403282418333333,15.3820268023333,0.007333457,8.622040245,0.0402080816666667,0.00557091666666667,0.669532085666667,0.100770367,0,0.025238899,3.038095379,86.40145344,1.50529514,11.37706793,0.121327648,0.084042035,0,2.374606449,20383.64192,0.009671571,3.030486955,10.51610198,2.875791717,1.330575896,0.305860834,0.036061684,2.635813361,6.710325431,49172.6042,0.017109357,2.387899073,0.031300909,7.466007063,4.152425755,0.083205889,0.127357681,1.458427955
"80",2021-10-13,"GR","FILA",416.5,2021-10-13,NA,64.82,3,19.486236875,79.264037295,NA,104.46367525,0.017690802,77.695070935,0.0007772115,0.163117453,5.4772197815,0.0014800675,0.8207721555,0.025326981,0.001784538,0.2307922945,0.345096024,1490.9142095,0.0149195375,3.147780546,106.2741294,0.0284309,15.685975745,0.500295122,0.0337962155,4.4723617515,0.184,0,0.006,1.692,17.098,0.064,7.724,0,0,0,0.116,288.41,0,1.064,7.632,0.19,0,0.153,0.01,1.294,3.605125,39150.78925,0.01075,1.30375,1.0335,8.4965,3.64625,0.048125,0.07775,3.7265
"81",2021-07-20,"WS","FILA",346.5,2021-07-20,NA,0,2,6.1525969105,48.73023311,NA,59.27578539,0.022660351,12.31596467,0.000512098,0.155645884,6.986941493,0.001088209,0.940340545,0.01411471,0.000768147,0.13010498,0.226994711,123.3722664,0.005129824,1.559145872,69.99003574,0.010900876,9.419639258,0.141390773,0.007694736,1.303295901,0.757629206,0,0.00317037,0,31.76178814,0,9.09879554,0.014305426,0.072655864,0.270903985,0.645684894,8223.55937,0,1.202532038,11.61750136,1.19677257,0,0.049162646,0,0.162571949,8.88733589,58615.53802,0.014509873,0.721895123,0.17418896,15.96962088,15.52164909,0,0.121439748,1.320689638
"82",2021-08-03,"WS","FILA",361,2021-08-03,NA,0,2,13.8489615293333,70.6445452666667,NA,34.8170817933333,0.019366516,13.91855204,0.000361991,0.127330317,7.07239819,0.000995475,0.519909502,0.013167421,0.001312217,0.146470588,0.512182874,368.1015233,0.009573512,3.367482726,187.0424841,0.026327157,13.74995612,0.348236487,0.03470398,3.873682155,0.663124803,0,0.010595826,2.203704861,67.32064824,0,3.285515717,0.261722347,0.054470387,0,1.130293376,4810.97037,0.001322438,0.700780876,12.5584758,1.57184926,0,0.060637743,0.016870654,0.935763958,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
"83",2021-08-17,"WS","FILA",371,2021-08-17,NA,0,5,15.33371077,91.0500342,NA,135.489002,0.019873016,16.86984127,0.000380952,0.126920635,8.558730159,0.001650794,0.962539683,0.014857143,0.001079365,0.173396825,0.304727078,258.6772668,0.005841414,1.946164307,131.2370928,0.025312792,14.7593051,0.227815131,0.016550672,2.658816769,0,0,0.015288286,1.335036118,46.66929136,3.68583283,31.88985112,0.159266794,0,0,1.32392265,0,0,0.717088583,11.05336999,2.99136217,0,0.029239088,0.016559747,0.468486441,13.56157566,82385.31655,0.017035811,1.502711073,0.345911742,40.10387302,49.95267664,0.027104356,0.139960376,1.625581853
