,SAMPLING_DATE,SITE,SAMPLE_DESCRIPTOR,FIELD.REP,Al,Al_r,As,B,B_r,Ba,Be,Ca_r,Cd,Co,Cr,Cu,Fe,Fe_r238,Fe_r234,K_r,Li_r,Mg_r,Mn,Mn_r,Mo,Na_r,Ni,P,Pb,S181,S_r,S180,Sb,Se,Si,Si_r251,Si_r212,Sn,Sr_r,Ti,Tl,Zn,Zn_r
282,13-Oct-21,GC,EPIL,4,13.83364312,17.10037175,-0.007899628,13.07620818,15.31133829,15.03717472,-0.166821561,170.5390335,0.00232342,0.017657993,0.011152416,0.230947955,6.226765799,7.156133829,7.095724907,15.05111524,0.014869888,4.324349442,2.655204461,3.043680297,0.001858736,34.78624535,0.00697026,1.423791822,0.030669145,3.030669145,3.396840149,3.014869888,0.001394052,-0.000464684,2.124070632,2.427509294,2.44098513,0.007899628,0.497211896,0.25,-0.006040892,12.01672862,14.35408922
130,3-Aug-21,BN,EPIL,2,12.72352132,15.55708391,0.000343879,9.405089409,10.99381018,11.04883081,-0.118982118,122.8679505,0.002063274,0.016162311,0.0130674,0.22696011,8.225584594,9.264099037,9.253782669,11.4133425,0.014786795,4.900275103,1.423314993,1.580467675,0.002063274,24.62861073,0.007221458,1.014442916,0.037138927,2.578404402,2.976272352,2.897524072,0,0.004470426,1.20735901,1.36829436,1.367950481,0.005845942,0.396492435,0.375171939,-0.004814305,9.205639615,10.51581843
14,22-Jun-21,WS,EPIL,2,25.03864734,26.62318841,0.05410628,21.12560386,22.81642512,22.53140097,0.000674879,65.99033816,0.002421256,0.014710145,0.024202899,0.225507246,7.570048309,8.425120773,8.444444444,21.58454106,0.013574879,5.29468599,6.821256039,7.874396135,0.004084541,54.63768116,0.022328502,1.396135266,0.027748792,1.699033816,1.792753623,2.984057971,0.003352657,-0.003980193,4.780676329,5.101449275,5.140096618,-0.017318841,0.447198068,0.315748792,-0.040758454,19.88405797,22.93719807
186,17-Aug-21,BG,FILA,3,7.196936543,9.722830051,0.011889132,0.011670314,0.015609044,0.177097009,-0.097155361,100.0729395,0.001604668,0.003792852,0.007221007,0.225455872,6.145149526,9.066374909,9.28519329,5.067833698,0.012326769,4.388767323,1.996353027,2.886943837,0.001458789,0.327716995,0.004741065,1.115973742,0.029321663,4.043034282,5.167031364,3.928519329,-7.29395E-05,0.002261123,0.545514223,0.643617797,0.640700219,0.005908096,0.215244347,0.275857039,-0.00401167,0.351495259,0.426039387
72,7-Jul-21,BN,FILA,2,6.146302251,6.81511254,0.020578778,0.138778135,0.155080386,0.141977492,0.000522669,33.47266881,0.001864952,0.004212219,0.00727492,0.224115756,7.075562701,8.209003215,8.249196141,15.28778135,0.007348875,3.78778135,1.826366559,2.056270096,0.000679904,0.329099678,0.00623955,1.591800643,0.036189711,10.54823151,12.38745981,11.26205788,0.000498875,-0.000476206,1.02266881,1.152250804,1.155948553,-0.006446945,0.101414791,0.252090032,-0.010403537,0.42733119,0.452250804
29,22-Jun-21,GC,EPIL,4,6.87100894,7.286079183,0.022988506,0.519667944,0.575159642,0.975734355,0.00037484,157.1519796,0.004899745,0.00701788,0.011864623,0.223818646,7.11366539,7.573435504,7.605363985,4.250957854,0.006673052,3.59642401,3.782247765,4.037675607,0.000777778,11.11749681,0.010644955,2.390166028,0.052803321,3.376117497,3.691570881,6.730523627,0.001199872,-0.006775223,3.425287356,3.571519796,3.67688378,-0.02688378,0.26091954,0.27816092,-0.024150702,1.340996169,1.394636015
265,13-Oct-21,BN,EPIL,2,10.16277005,13.51287363,0.009174312,3.465522344,4.044095886,4.076649896,-0.084788399,87.79224623,0.001331755,0.007398639,0.009766203,0.223142942,7.953536549,10.21456052,10.32258065,5.631843741,0.013909441,4.702574726,1.047647233,1.224474697,0.001035809,9.844628588,0.006362829,0.822580645,0.036697248,1.751997632,2.003551347,1.697247706,-0.000443918,-0.000295946,1.143089672,1.33353063,1.330571175,0.004883102,0.219147677,0.363865049,-0.002367564,3.42261024,4.024859426
73,7-Jul-21,BN,FILA,3,6.592460671,7.295933511,0.020184031,0.102552686,0.112897002,0.130988424,0.00050089,28.6583556,0.001927872,0.004623034,0.007585337,0.22054022,7.49480558,8.75630751,8.812704066,12.76343129,0.007591273,3.693974473,1.997625408,2.294449392,0.000479668,0.297417631,0.006596913,1.355595132,0.037310775,8.39269813,9.789254972,9.045710893,0.000308697,-0.000277085,0.820273078,0.906648857,0.910210745,-0.005851885,0.08787474,0.258682102,-0.011491541,0.472989018,0.504897596
281,13-Oct-21,GC,EPIL,3,14.54761905,18.2952381,-0.007142857,12.76666667,14.8952381,14.80952381,-0.149047619,152.9047619,0.001904762,0.017619048,0.012857143,0.21952381,7.395238095,8.495238095,8.471428571,15.09047619,0.015714286,4.601428571,2.313809524,2.627142857,0.001904762,33.22380952,0.006666667,1.347142857,0.034285714,3.248095238,3.722380952,3.259047619,0.000952381,0.00047619,2.388095238,2.695714286,2.74047619,0.006666667,0.46047619,0.33,-0.006666667,11.67142857,13.84285714
160,3-Aug-21,GR,FILA,2,3.278741169,3.998073218,0.013166346,0.050096339,0.058766859,0.137122672,-0.088953115,91.58638407,0.001605652,0.002569043,0.004816956,0.216763006,5.478484265,6.030828516,6.014771997,3.625561978,0.008028259,2.688824663,1.877649326,2.095054592,0.001605652,0.337829159,0.002247913,0.968529223,0.047527296,3.757225434,4.66923571,3.866409762,0.00032113,0.004174695,0.777135517,0.897880539,0.896596018,0.004174695,0.157032755,0.231535003,-0.005459216,0.229608221,0.25465639
199,17-Aug-21,GC,EPIL,4,25.13816926,28.35924007,-0.019861831,26.26943005,30.19861831,31.36442142,-0.137305699,141.1053541,0.001727116,0.035405872,0.019861831,0.215889465,8.33074266,9.153713299,9.110535406,28.70466321,0.019861831,5.603626943,3.30656304,3.671848014,0.002590674,64.96545769,0.009499136,1.409326425,0.034542314,3.259930915,3.860967185,3.296200345,0.001727116,0.000863558,3.674438687,4.129533679,4.228842832,0.004317789,0.707253886,0.405008636,-0.008635579,25.05181347,29.05872193
26,22-Jun-21,GC,EPIL,1,7.395143488,7.952538631,0.022075055,0.433057395,0.461865342,0.844922737,0.000520971,127.9801325,0.003831126,0.006379691,0.013228477,0.210154525,8.333333333,8.962472406,8.973509934,4.278145695,0.007693157,3.677704194,2.790286976,2.971854305,0.000915011,9.757174393,0.010033113,2.401214128,0.054630243,3.198675497,3.527041943,5.921633554,0.000989514,-0.005101545,3.383554084,3.537527594,3.624172185,-0.022842163,0.220971302,0.356401766,-0.018951435,1.130242826,1.173289183
162,3-Aug-21,GR,MOSS,4,2.706439042,3.42364075,0.014195584,0.008907033,0.008535906,0.140100204,-0.072740768,74.84691037,0.001206161,0.002505103,0.003896827,0.208851364,4.07867879,5.291334199,5.32751902,2.093152719,0.00640193,2.70922249,2.540359993,3.505288551,0.001113379,0.269623307,0.002597885,0.948227872,0.020875858,1.567081091,1.8881054,1.745221748,0.000185563,0.003525701,0.395156801,0.461217294,0.459825571,0.004175172,0.138059009,0.196789757,-0.005659677,0.230005567,0.263870848
27,22-Jun-21,GC,EPIL,2,7.871253406,8.188010899,0.023841962,0.260422343,0.269754768,0.567779292,0.000513965,128.099455,0.00338658,0.005527929,0.011641689,0.20606267,8.484332425,9.311989101,9.349455041,3.477520436,0.008324251,3.780653951,2.132152589,2.308242507,0.000456403,5.895776567,0.009386921,2.033719346,0.035865123,3.162125341,3.396798365,6.02520436,0.000455722,-0.001375341,2.139986376,2.248637602,2.29393733,-0.015510899,0.217064033,0.36239782,-0.014117847,0.780653951,0.808923706
294,13-Oct-21,GR,EPIL,4,8.837375178,11.24108417,0.001426534,6.968616262,8.21445554,7.969567285,-0.169995245,173.8231098,0.001426534,0.009747979,0.007370423,0.205658583,4.957203994,5.848787447,5.810746553,8.573466476,0.012363291,3.321445554,2.650974798,3.24298621,0.002377556,18.57584403,0.003804089,1.257489301,0.026866381,2.853067047,3.300047551,2.679505468,0.001664289,0.002853067,1.303851641,1.519020447,1.510936757,0.009034712,0.37446505,0.236804565,-0.005706134,6.381359962,7.579648122
69,7-Jul-21,GC,FILA,4,5.828246685,6.508103557,0.020521995,0.068553989,0.076773311,0.108503473,0.000433488,18.53294043,0.001300779,0.004284361,0.007281625,0.202588929,7.7520522,9.549568512,9.665333614,16.25973479,0.007949905,3.442433172,1.67122711,1.981688066,0.001163965,0.310039992,0.006394443,1.408124605,0.029909493,8.159334877,9.614817933,8.525573563,0.000316354,-0.000537887,0.63555041,0.718375079,0.719743212,-0.003942328,0.060534624,0.272258472,-0.009485372,0.275415702,0.292149021
30,22-Jun-21,GC,EPIL,5,7.923611111,8.173611111,0.022916667,0.592569444,0.624791667,1.105555556,0.000371528,143.4027778,0.003318056,0.005307639,0.014180556,0.201388889,8.534722222,9.076388889,9.104166667,5.011805556,0.007840278,3.786111111,1.727777778,1.802083333,0.000908333,13.04166667,0.010465278,2.220138889,0.032993056,2.49375,2.670833333,5.719444444,0.001097222,-0.006705556,3.227777778,3.361111111,3.436805556,-0.0290625,0.250902778,0.368055556,-0.0128125,1.344444444,1.35625
239,22-Sep-21,BG,EPIL,3,10.05515405,12.34309623,0.00475466,4.754659566,5.513503233,5.661848612,-0.088626854,91.70787372,0.001331305,0.00893876,0.009128946,0.198364397,7.691137315,8.900722708,9.27919361,6.825789273,0.012932674,4.404716622,1.313997718,1.504564473,0.001141118,12.87371624,0.006085964,0.866869532,0.034043362,2.021681248,2.379231647,1.863636364,0,0.001521491,1.140547737,1.289844047,1.315329022,0.004944846,0.255420312,0.357740586,-0.002852796,4.653860784,5.519208825
126,3-Aug-21,BG,FILA,1,5.375047838,6.48775354,0.011576732,0.044297742,0.047359357,0.155472637,-0.067164179,69.4699579,0.001530808,0.003731343,0.006027555,0.198239571,5.632414849,7.200535783,7.321086873,6.567164179,0.00908917,3.685419059,2.578453884,3.608878684,0.001148106,0.336299273,0.003922694,1.319364715,0.023918867,6.16532721,7.348832759,6.234213548,-9.56755E-05,0.003922694,0.378396479,0.432740145,0.430826636,0.003922694,0.156812093,0.251722158,-0.005453502,0.308457711,0.343379258
196,17-Aug-21,GC,EPIL,1,13.60869565,16.53623188,-0.012560386,13.98550725,16.4057971,16.31884058,-0.176328502,180.5797101,0.001932367,0.019323671,0.011111111,0.195652174,5.589371981,6.289855072,6.231884058,16.10144928,0.014975845,4.64589372,2.180193237,2.453140097,0.002415459,35.97101449,0.006280193,1.572463768,0.02705314,3.053623188,3.575845411,3.092270531,0.001932367,0.003381643,2.277777778,2.557004831,2.619806763,0.007729469,0.55942029,0.246376812,-0.004830918,12.89371981,15.39130435
190,17-Aug-21,BG,FILA,7,5.584137931,7.096551724,0.013931034,0.030482759,0.035310345,0.127655172,-0.049172414,51.06206897,0.001241379,0.003172414,0.006344828,0.194896552,5.794482759,8.096551724,8.282758621,6.540689655,0.009034483,3.314482759,1.206896552,1.520689655,0.001034483,0.283241379,0.004068966,1.060689655,0.024482759,5.619310345,7.020689655,5.506206897,-0.000137931,0.001448276,0.518551724,0.603931034,0.602344828,0.003034483,0.117517241,0.244,-0.001931034,0.304758621,0.352758621
185,17-Aug-21,BG,FILA,2,7.356861273,9.489393655,0.012389713,0.029097053,0.035291909,0.180495589,-0.096677304,99.77473249,0.001407922,0.004223766,0.007602778,0.192697578,7.36437019,10.56880045,10.77529566,7.406607847,0.014830111,4.887366247,2.2686315,3.155622301,0.001595645,0.379294162,0.004880796,1.490519992,0.028158438,5.750891684,7.203867092,5.528440023,0,0.00384832,0.502346537,0.579500657,0.575558476,0.006007133,0.216632251,0.327013328,-0.004317627,0.339496903,0.404824479
109,20-Jul-21,BG,FILA,1,6.080097087,8.361650485,0.01717233,0.026274272,0.030157767,0.146723301,-0.083677184,86.16504854,0.001699029,0.003276699,0.006614078,0.189623786,5.237257282,7.76092233,7.973300971,5.961165049,0.01086165,4.193567961,2.165048544,3.390776699,0.001395631,0.311711165,0.005097087,0.947208738,0.027184466,5.138956311,6.122572816,5.251820388,0.000303398,0.002730583,0.300121359,0.338592233,0.336529126,0.005036408,0.197208738,0.19993932,-0.005400485,0.301395631,0.33756068
106,20-Jul-21,BN,FILA,3,NA,8.669978442,0.018886494,0.024322804,0.027228419,0.119505108,-0.044427781,46.48514387,0.001124754,0.003327397,0.006701659,0.188536883,5.370700159,8.304433405,8.646546068,4.597431812,0.009794732,3.847127191,1.068516262,1.433124004,0.00089043,0.211781798,0.004827069,0.631736808,0.027556472,3.637173118,4.43574843,3.6498266,-0.000187459,0.001124754,0.270081545,0.313946949,0.312681601,0.003093073,0.109241728,0.252600994,-0.002155778,0.34731465,0.393757616
298,13-Oct-21,GR,FILA,2,4.209748892,5.315467398,0.017408736,0.031230217,0.038088204,0.119539987,-0.0929521,95.3365689,0.000949567,0.001899135,0.003903777,0.186642752,4.536822114,5.794471407,5.826123655,9.096855877,0.008229584,2.47098544,2.110149821,2.747415066,0.001793627,0.427832876,0.001477105,1.056129985,0.020151931,5.658366744,6.807343321,5.5845115,0.000633045,0.00253218,0.58493353,0.690230006,0.686537244,0.005591897,0.135471618,0.198248576,-0.00379827,0.217345432,0.249841739
241,22-Sep-21,BG,EPIL,5,7.960515841,10.53972297,0.009074988,1.970227671,2.303773285,2.326062729,-0.077853845,80.56042032,0.001353288,0.005333546,0.007880911,0.186355676,6.342142971,8.852093616,9.043145996,3.92453431,0.011781563,4.166533991,0.848590989,1.024518389,0.001034867,5.624104442,0.005174335,0.695669479,0.026747333,1.750517434,2.109536698,1.684445152,-0.000557236,0.001114472,0.514488139,0.604203152,0.607228148,0.00477631,0.195589874,0.319694316,-0.002069734,2.004457889,2.414424455
247,22-Sep-21,BN,EPIL,5,11.848434,14.53299776,-0.005592841,8.814317673,10.43624161,10.05033557,-0.156040268,160.0391499,0.00139821,0.012583893,0.008948546,0.18344519,6.272371365,7.446868009,7.421700224,10.90044743,0.014541387,4.625279642,1.203020134,1.38450783,0.001677852,22.66778523,0.006431767,0.836129754,0.0299217,2.689876957,3.224272931,2.428970917,0.000559284,0.004194631,1.346196868,1.545581655,1.565715884,0.00810962,0.418624161,0.28942953,-0.004194631,8.129194631,10.17337808
262,22-Sep-21,GR,FILA,3,2.422750424,2.86417657,0.015959253,0.024787776,0.026825127,0.096434635,-0.044142615,45.51782683,0.000679117,0.002546689,0.003904924,0.18336163,5.436332767,6.244482173,6.268251273,5.407470289,0.004923599,1.903225806,1.45942275,1.64533107,0.001188455,0.290322581,0.002716469,0.920033956,0.077758913,3.758913413,4.444821732,3.724957555,0.000848896,0.000679117,0.750254669,0.865195246,0.857724958,0.00237691,0.074363328,0.158573854,-0.002886248,0.226655348,0.249575552
295,13-Oct-21,GR,EPIL,5,10.75129534,13.46826425,-0.005181347,9.656735751,11.33743523,11.12046632,-0.18361399,187.5,0.000971503,0.01392487,0.008743523,0.182966321,4.941709845,5.728626943,5.67357513,10.95854922,0.012953368,3.409974093,2.271373057,2.637629534,0.001943005,25.33354922,0.004209845,0.891515544,0.025906736,2.909326425,3.309585492,2.636010363,0.001295337,0.000971503,1.56865285,1.791450777,1.821891192,0.009391192,0.43134715,0.232512953,-0.005505181,8.785621762,10.45660622
44,22-Jun-21,BG,FILA,4,5.940228341,6.151779718,0.018804567,0.079180658,0.081262592,0.09842176,0.000349228,11.29281397,0.001336803,0.004006044,0.006514439,0.182572196,7.777031565,8.263935527,8.280725319,33.29751511,0.006783076,3.556077905,0.848556078,0.867696441,0.001519476,0.521155138,0.0061182,1.649429147,0.030802552,17.99529886,19.63398254,18.98253862,-0.000285091,-0.002846877,1.591336467,1.674949631,1.677971793,-0.010060443,0.054331766,0.302955003,-0.007115514,0.325386165,0.324714574
68,7-Jul-21,GC,FILA,3,5.106419796,5.730230144,0.021110919,0.046495934,0.052379304,0.097075619,0.000403444,19.01713099,0.001208687,0.00407856,0.006719156,0.179788891,6.867105035,8.582799792,8.703928015,8.063678837,0.006544385,2.767779893,1.502855165,1.801349714,0.000702976,0.215954317,0.005353002,1.11437965,0.033716906,4.527599931,5.373767088,4.910884236,0.000165773,-0.000297456,0.553382938,0.624675549,0.629434158,-0.003355252,0.055900675,0.238276518,-0.008790448,0.270548538,0.296245025
174,17-Aug-21,BG,EPIL,6,5.75307748,7.347031137,0.0076937,1.116944243,1.316980449,1.315170167,-0.103638668,106.4446054,0.001629254,0.004435192,0.006245474,0.178131789,5.516835626,7.16871832,7.273714699,2.894641564,0.010499638,3.721940623,1.58128168,2.038377987,0.001357712,3.753620565,0.00416365,0.738233164,0.027516293,2.128892107,2.571506155,2.254706734,9.05141E-05,0.00307748,0.342324403,0.389753802,0.382512672,0.00615496,0.246379435,0.209902245,-0.003982621,1.354091238,1.562273715
268,13-Oct-21,BN,EPIL,5,10.02653525,12.69522365,0.003411676,4.969673995,5.809325246,5.788476118,-0.126800607,130.1743745,0.001326763,0.008339651,0.008529189,0.177786202,6.527672479,7.926459439,7.93404094,7.323730099,0.013457165,4.274071266,1.362585292,1.61580743,0.0015163,13.61258529,0.005496588,0.963040182,0.031084155,2.439347991,2.789992418,2.251705838,0.000568613,0.00075815,1.448824867,1.699772555,1.696360879,0.007202426,0.30136467,0.298711145,-0.003790751,4.696739955,5.540181956
127,3-Aug-21,BG,FILA,2,5.214224507,6.484147386,0.014395887,0.04353042,0.04772922,0.1520994,-0.053299057,55.18423308,0.001456727,0.003684662,0.005998286,0.176263925,5.426735219,7.009425878,7.132819195,5.294772922,0.008226221,3.290488432,2.853470437,4.200514139,0.000942588,0.346958012,0.003684662,1.289631534,0.024507284,5.616109683,6.870608398,5.642673522,0,0.003513282,0.380119966,0.437532134,0.43907455,0.003084833,0.129562982,0.209511568,-0.005826907,0.28714653,0.327592117
240,22-Sep-21,BG,EPIL,4,10.88208199,13.24965454,0.002303086,6.439428835,7.491939199,7.614002764,-0.088208199,91.36342699,0.001151543,0.010594196,0.010133579,0.175725472,7.846614463,9.269921695,9.325195762,8.634269922,0.0133579,4.543988945,1.017503455,1.155228006,0.001151543,17.08198987,0.005988024,0.786964532,0.029018885,1.715338554,2.004145555,1.698526025,-0.000230309,0.002072778,1.209120221,1.396821741,1.406494703,0.004375864,0.287655458,0.379087978,-0.002763703,6.181483187,7.3422386
6,22-Jun-21,BN,FILA ,1,6.509717817,7.078962349,0.016792714,0.026831748,0.027811661,0.10307392,0.000406278,7.570952265,0.001200699,0.004700333,0.007042368,0.173497601,5.444417338,8.107668537,8.412620964,8.461413353,0.007477434,3.187769375,0.715215093,0.850613971,0.000189071,0.258193055,0.007152151,2.218020655,0.029555989,4.84671058,5.464747499,5.716841506,-0.000180938,-0.000293283,0.098763926,0.104700333,0.10681467,-0.001684151,0.034687322,0.231804505,-0.005171993,0.378710255,0.397454664
79,7-Jul-21,BG,FILA,5,4.799816626,5.339242054,0.016045232,0.066687042,0.073410758,0.108710269,0.000351925,21.13386308,0.001445141,0.004031174,0.00779187,0.172218826,5.965770171,6.716075795,6.73594132,12.03850856,0.005539425,2.87591687,1.57396088,1.757334963,0.000568001,0.32747555,0.005255196,1.260085575,0.025504279,6.954462103,8.114303178,7.47707824,0.000576559,-0.000947433,0.816625917,0.916259169,0.915036675,-0.006040648,0.06823044,0.20950489,-0.009037286,0.295385086,0.31341687
132,3-Aug-21,BN,EPIL,4,23.92339545,27.91925466,-0.032091097,28.67494824,33.92339545,34.17184265,-0.172877847,177.2256729,0.001035197,0.040372671,0.01863354,0.170807453,7.067287785,7.497929607,7.473084886,31.00414079,0.019668737,5.680124224,1.488612836,1.593167702,0.00310559,73.20910973,0.008281573,1.820910973,0.044513458,3.050724638,3.549689441,3.468944099,0,0.005175983,3.135610766,3.626293996,3.640786749,0.005175983,0.827122153,0.322981366,-0.00931677,28.36438923,31.66666667
236,9-Sep-21,GC,FILA,6,4.039305302,4.879341865,0.014625229,0.010511883,0.010146252,0.124588665,-0.057952468,59.84460695,0.001096892,0.003107861,0.00630713,0.17047532,5.134369287,6.624314442,6.702925046,2.355575868,0.007952468,2.914076782,2.165447898,2.912248629,0.001096892,0.245155393,0.00393053,0.795246801,0.026051188,1.258683729,1.50274223,1.209323583,-9.14077E-05,0.002833638,0.47285192,0.5523766,0.552925046,0.003473492,0.105941499,0.208683729,-0.003747715,0.234003656,0.269378428
292,13-Oct-21,GR,EPIL,2,8.269230769,10.639481,-0.00695088,7.263670065,8.505560704,8.141797961,-0.200648749,204.6570899,0.001390176,0.009499537,0.006255792,0.169369787,3.512511585,4.119555144,4.06163114,8.491658943,0.012048193,3.11862836,2.632066728,3.181186284,0.00231696,19.11723818,0.00347544,0.924467099,0.019925857,2.912418906,3.301668211,2.671455051,0.002085264,0.00231696,1.319972196,1.546570899,1.539851715,0.011121409,0.414504171,0.15871177,-0.006487488,6.40407785,7.701575533
187,17-Aug-21,BG,FILA,4,5.602864788,7.152526365,0.008263812,0.01825909,0.021564615,0.153234692,-0.094994491,97.67039194,0.001259248,0.002990713,0.005745317,0.168817881,5.654021722,7.823075712,7.95687077,4.761529986,0.011805446,4.109082323,1.778687234,2.457106879,0.001337951,0.267432709,0.003935149,0.927121045,0.024712734,4.05792539,5.090508421,3.945380135,7.8703E-05,0.002754604,0.412246183,0.488981584,0.486384385,0.00582402,0.208169369,0.248543995,-0.003541634,0.295057453,0.342908862
38,22-Jun-21,BN,FILA,3,NA,6.577287066,0.016277603,0.005801262,0.006069401,0.107760252,0.000408517,6.766561514,0.001040694,0.004425868,0.006586751,0.168422713,4.955835962,8.258675079,8.690851735,2.061829653,0.007706625,3.223974763,0.488643533,0.566246057,-6.97161E-05,0.132429022,0.006529968,0.611987382,0.02907571,0.809148265,0.952365931,0.988012618,-0.000187603,-0.000667192,0.169810726,0.18829653,0.190946372,-0.001222082,0.031085174,0.258769716,-0.003709779,0.355835962,0.388643533
189,17-Aug-21,BG,FILA,6,5.416209628,7.026203534,0.009932968,0.021023766,0.025533211,0.132419257,-0.070810481,73.00426569,0.001218769,0.002681292,0.005606338,0.165447898,4.851919561,6.916514321,7.056672761,5.496648385,0.00944546,3.411943937,1.607556368,2.260207191,0.001096892,0.244241316,0.003656307,0.854357099,0.023765996,4.44606947,5.594149909,4.282754418,0,0.002315661,0.463254113,0.541438147,0.540097502,0.004265692,0.155088361,0.223095673,-0.002985984,0.267763559,0.314259598
137,3-Aug-21,BN,FILA,1,4.673133138,6.025777305,0.008038799,0.038865267,0.046771193,0.133802817,-0.10550093,108.2248206,0.001727345,0.002458145,0.004251927,0.164695721,4.069226681,5.607892639,5.696917353,5.900212596,0.009234653,3.457347861,1.668216848,2.409646559,0.001395163,0.324541589,0.002591018,1.092213659,0.02185756,5.863672602,7.327929843,5.90287005,0.000531491,0.003321818,0.283218177,0.32726548,0.324076535,0.006444326,0.217645496,0.175458411,-0.004318363,0.28188945,0.335503588
138,3-Aug-21,BN,FILA,3,5.165196591,6.564508895,0.010165944,0.055837943,0.063761399,0.128419794,-0.079832561,82.14979818,0.001569741,0.002765735,0.00538197,0.164374346,4.921512932,6.529376588,6.634026013,7.351622066,0.009194199,3.423531171,1.608611153,2.128120795,0.001345493,0.346688593,0.003288982,1.019584392,0.023247122,6.807445059,8.319629242,6.804455075,0.000149499,0.002989984,0.323366721,0.371879205,0.369561967,0.004783974,0.157048886,0.203393631,-0.003812229,0.309687547,0.353042308
232,9-Sep-21,GC,FILA,2,4.216813499,5.248618785,0.008660594,0.02023294,0.02277139,0.089592355,-0.065253098,67.22413021,0.000671943,0.002762431,0.005375541,0.162535464,5.371061669,7.21965059,7.345079887,3.141705241,0.009631178,3.535911602,1.141555921,1.431984471,0.001269225,0.296849336,0.004554278,0.957891593,0.012990891,2.545169479,3.115574138,2.395848888,-7.46603E-05,0.001941168,0.302822159,0.350231447,0.347394356,0.004031656,0.124458713,0.207256981,-0.002165149,0.185530835,0.216514857
201,17-Aug-21,GC,EPIL,6,53.42391304,60.86956522,-0.067028986,62.26449275,72.13768116,75.65217391,-0.119565217,122.5181159,0,0.076086957,0.036231884,0.15942029,7.451086957,8.06884058,8.054347826,63.15217391,0.028985507,7.548913043,3.393115942,3.710144928,0.003623188,152.8804348,0.014492754,1.336956522,0.028985507,3.112318841,3.612318841,3.161231884,0.003623188,0,5.668478261,6.561594203,6.599637681,-0.003623188,1.358695652,0.300724638,-0.014492754,58.93115942,69.90942029
249,22-Sep-21,BN,FILA,2,5.115557089,6.296136599,0.008537427,0.022766471,0.025784753,0.143497758,-0.082355985,84.76198689,0.001552259,0.003708175,0.005691618,0.158502932,4.940496723,6.461710935,6.535012073,3.482235254,0.009658503,3.419282511,1.65574336,2.116246982,0.001379786,0.31812694,0.004829251,0.703690928,0.022076578,3.09503277,3.822869955,2.928596068,-8.62366E-05,0.003104519,0.431528113,0.501293549,0.502155916,0.004915488,0.152380131,0.21671266,-0.003276992,0.428078648,0.505519145
246,22-Sep-21,BN,EPIL,4,6.936147516,9.113075282,0.004495581,1.987199025,2.333130143,2.251600122,-0.128847912,132.1243523,0.001295337,0.004495581,0.005638525,0.156659555,4.733313014,6.415726913,6.51249619,3.954587016,0.011658031,4.004114599,1.027125876,1.311338007,0.001523926,5.792441329,0.00388601,0.706034746,0.023468455,2.140353551,2.59753124,2.024535203,0.000457178,0.002590674,0.476150564,0.555547089,0.555166108,0.007772021,0.283297775,0.233084425,-0.003047851,1.885096007,2.302651631
291,13-Oct-21,GR,EPIL,1,11.64379085,14.50653595,-0.014379085,11.30065359,13.16993464,12.61111111,-0.210457516,214.5751634,0.000980392,0.013071895,0.007843137,0.155882353,3.467320261,3.960784314,3.901960784,12.21568627,0.012745098,3.333333333,2.113071895,2.436601307,0.001960784,29.33006536,0.003921569,0.917647059,0.020261438,2.94248366,3.323529412,2.773202614,0.002614379,0.001633987,1.826470588,2.056535948,2.096078431,0.010457516,0.500653595,0.15130719,-0.00620915,10.01960784,12.02941176
117,20-Jul-21,WS,FILA,3,NA,6.013954679,0.022660351,0.007521444,0.007713481,0.083984125,-0.010914096,12.31596467,0.000512098,0.002432467,0.006465241,0.155645884,4.099987198,6.654077583,6.986941493,3.632697478,0.011170145,3.648700551,1.288887466,2.047753169,0.001088209,0.244014851,0.005249008,0.940340545,0.01411471,2.031430035,2.540647804,2.010946102,-0.000352068,0.000768147,0.19494943,0.22442709,0.223754961,0.001184227,0.033798489,0.224651133,-0.002624504,0.112725643,0.13010498
188,17-Aug-21,BG,FILA,5,4.413015043,5.300850229,0.010382603,0.06352191,0.071942446,0.110938522,-0.045536298,47.0323741,0.001226292,0.002289078,0.00441465,0.15557554,4.325539568,5.429202093,5.484793983,11.98495749,0.006867233,2.7706017,1.895029431,2.510627861,0.000899281,0.285398954,0.001880314,1.132275997,0.020356442,9.123610203,11.33093525,8.845650752,0.000245258,0.0029431,0.481278613,0.564012426,0.559597776,0.002697842,0.108731197,0.167429693,-0.003106606,0.257603009,0.291366906
36,22-Jun-21,BN,FILA,1,5.362273579,5.830730793,0.013741412,0.051873829,0.059056839,0.097282948,0.000504997,7.064334791,0.001304185,0.004684572,0.007207995,0.149437851,8.304184884,8.778888195,8.785134291,9.650218613,0.007004997,3.088382261,0.747970019,0.745159275,0.000884447,0.26555278,0.007214241,0.831667708,0.030249844,4.650218613,5.521549032,5.056214866,0.001170518,-0.004578389,0.998126171,1.087133042,1.083385384,-0.007504685,0.032979388,0.331043098,-0.007036227,0.362898189,0.363835103
