Sample.Id,Element,Concentration
8_30_21_W_9,P,49.64032951
8_30_21_W_9,S,31619.14141
8_30_21_W_9,K,3468.656566
8_30_21_W_9,Ca,70502.74747
8_30_21_W_9,V,1.878787879
8_30_21_W_9,Cr_KED,0.353535354
8_30_21_W_9,Cr_NH3,0.343434343
8_30_21_W_9,Fe_NH3,156.5050505
8_30_21_W_9,Mn,56.08080808
8_30_21_W_9,Fe_KED,159.1717172
8_30_21_W_9,Co,0.32838701
8_30_21_W_9,Ni,0.444444444
8_30_21_W_9,Cu_KED,10.52525253
8_30_21_W_9,Cu_NH3,10.27272727
8_30_21_W_9,Zn,6.171717172
8_30_21_W_9,As_STD,8.717171717
8_30_21_W_9,As_KED,8.262626263
8_30_21_W_9,As_Oshift,9.878787879
8_30_21_W_9,Se..77..77.77..ppb.,2.168499474
8_30_21_W_9,Se77_Oshift,0.278232254
8_30_21_W_9,Se78_Oshift,0.089658949
8_30_21_W_9,Se80_Oshift,0.272727273
8_30_21_W_9,Se..82..82.82..ppb.,0.481429161
8_30_21_W_9,Se82_Oshift,0.112595629
8_30_21_W_9,Mo_NH3,11.60606061
8_30_21_W_9,Mo_Oshift,11.78787879
8_30_21_W_9,Cd111,0.053180963
8_30_21_W_9,Cd114,0.039323993
8_30_21_W_9,Pb_STD,0.919191919
8_30_21_W_9,Pb_NH3,0.949494949
8_30_21_W_10,Na,15240.69697
8_30_21_W_10,Mg,17455.38384
8_30_21_W_10,Al,150.4444444
8_30_21_W_10,P,49.64032951
8_30_21_W_10,S,40612.23232
8_30_21_W_10,K,3919.40404
8_30_21_W_10,Ca,83398.25253
8_30_21_W_10,V,1.97979798
8_30_21_W_10,Cr_KED,0.272727273
8_30_21_W_10,Cr_NH3,0.313131313
8_30_21_W_10,Fe_NH3,118.979798
8_30_21_W_10,Mn,36.24242424
8_30_21_W_10,Fe_KED,124.3737374
8_30_21_W_10,Co,0.32838701
8_30_21_W_10,Ni,0.464646465
8_30_21_W_10,Cu_KED,4.951587001
8_30_21_W_10,Cu_NH3,5.087890009
8_30_21_W_10,Zn,5.717171717
8_30_21_W_10,As_STD,9.191919192
8_30_21_W_10,As_KED,8.626262626
8_30_21_W_10,As_Oshift,10.12121212
8_30_21_W_10,Se..77..77.77..ppb.,2.168499474
8_30_21_W_10,Se77_Oshift,0.278232254
8_30_21_W_10,Se78_Oshift,0.303030303
8_30_21_W_10,Se80_Oshift,0.242424242
8_30_21_W_10,Se..82..82.82..ppb.,1.04040404
8_30_21_W_10,Se82_Oshift,0.112595629
8_30_21_W_10,Mo_NH3,7.333333333
8_30_21_W_10,Mo_Oshift,7.696969697
8_30_21_W_10,Cd111,0.053180963
8_30_21_W_10,Cd114,0.039323993
8_30_21_W_10,Pb_STD,0.797979798
8_30_21_W_10,Pb_NH3,0.838383838
8_30_21_W_11,Na,14953.06061
8_30_21_W_11,Mg,15958.58586
8_30_21_W_11,Al,171.4141414
8_30_21_W_11,P,49.64032951
8_30_21_W_11,S,39233.05051
8_30_21_W_11,K,3629.737374
8_30_21_W_11,Ca,73066.23232
8_30_21_W_11,V,2.191919192
8_30_21_W_11,Cr_KED,0.272727273
8_30_21_W_11,Cr_NH3,0.282828283
8_30_21_W_11,Fe_NH3,138.6868687
8_30_21_W_11,Mn,41.38383838
8_30_21_W_11,Fe_KED,133.7373737
8_30_21_W_11,Co,0.32838701
8_30_21_W_11,Ni,0.565656566
8_30_21_W_11,Cu_KED,4.951587001
8_30_21_W_11,Cu_NH3,5.087890009
8_30_21_W_11,Zn,6.505050505
8_30_21_W_11,As_STD,9.474747475
8_30_21_W_11,As_KED,7.212121212
8_30_21_W_11,As_Oshift,10.24242424
8_30_21_W_11,Se..77..77.77..ppb.,2.168499474
8_30_21_W_11,Se77_Oshift,0.278232254
8_30_21_W_11,Se78_Oshift,0.181818182
8_30_21_W_11,Se80_Oshift,0.252525253
8_30_21_W_11,Se..82..82.82..ppb.,0.481429161
8_30_21_W_11,Se82_Oshift,0.112595629
8_30_21_W_11,Mo_NH3,7
8_30_21_W_11,Mo_Oshift,7.060606061
8_30_21_W_11,Cd111,0.053180963
8_30_21_W_11,Cd114,0.039323993
8_30_21_W_11,Pb_STD,2.484848485
8_30_21_W_11,Pb_NH3,2.808080808
8_30_21_F_1,Na,15246.46263
8_30_21_F_1,Mg,11905.86667
8_30_21_F_1,Al,10.97777778
8_30_21_F_1,P,9.928065902
8_30_21_F_1,S,47026.17374
8_30_21_F_1,K,3876.660606
8_30_21_F_1,Ca,78791.62222
8_30_21_F_1,V,0.741414141
8_30_21_F_1,Cr_KED,0.262626263
8_30_21_F_1,Cr_NH3,0.282828283
8_30_21_F_1,Fe_NH3,7.757575758
8_30_21_F_1,Mn,25.97575758
8_30_21_F_1,Fe_KED,8.591919192
8_30_21_F_1,Co,0.065677402
8_30_21_F_1,Ni,0.949494949
8_30_21_F_1,Cu_KED,0.9903174
8_30_21_F_1,Cu_NH3,1.017578002
8_30_21_F_1,Zn,11.43434343
8_30_21_F_1,As_STD,9.561616162
8_30_21_F_1,As_KED,8.323232323
8_30_21_F_1,As_Oshift,10.24646465
8_30_21_F_1,Se..77..77.77..ppb.,1.171717172
8_30_21_F_1,Se77_Oshift,0.055646451
8_30_21_F_1,Se78_Oshift,0.090909091
8_30_21_F_1,Se80_Oshift,0.103030303
8_30_21_F_1,Se..82..82.82..ppb.,0.814141414
8_30_21_F_1,Se82_Oshift,0.056565657
8_30_21_F_1,Mo_NH3,33.45252525
8_30_21_F_1,Mo_Oshift,34.78181818
8_30_21_F_1,Cd111,0.010636193
8_30_21_F_1,Cd114,0.007864799
8_30_21_F_1,Pb_STD,0.191919192
8_30_21_F_1,Pb_NH3,0.21010101
8_30_21_F_6,Na,17046.24646
8_30_21_F_6,Mg,13451.17576
8_30_21_F_6,Al,5.597979798
8_30_21_F_6,P,9.928065902
8_30_21_F_6,S,38462.90707
8_30_21_F_6,K,3698.505051
8_30_21_F_6,Ca,73215.04444
8_30_21_F_6,V,1.454545455
8_30_21_F_6,Cr_KED,0.098989899
8_30_21_F_6,Cr_NH3,0.127272727
8_30_21_F_6,Fe_NH3,12.84242424
8_30_21_F_6,Mn,25.06262626
8_30_21_F_6,Fe_KED,12.25858586
8_30_21_F_6,Co,0.065677402
8_30_21_F_6,Ni,0.511111111
8_30_21_F_6,Cu_KED,5.555555556
8_30_21_F_6,Cu_NH3,5.961616162
8_30_21_F_6,Zn,6.862626263
8_30_21_F_6,As_STD,9.876767677
8_30_21_F_6,As_KED,8.882828283
8_30_21_F_6,As_Oshift,10.59191919
8_30_21_F_6,Se..77..77.77..ppb.,1.038383838
8_30_21_F_6,Se77_Oshift,0.055646451
8_30_21_F_6,Se78_Oshift,0.204040404
8_30_21_F_6,Se80_Oshift,0.16969697
8_30_21_F_6,Se..82..82.82..ppb.,0.729292929
8_30_21_F_6,Se82_Oshift,0.262626263
8_30_21_F_6,Mo_NH3,19.1010101
8_30_21_F_6,Mo_Oshift,19.3010101
8_30_21_F_6,Cd111,0.04040404
8_30_21_F_6,Cd114,0.032323232
8_30_21_F_6,Pb_STD,0.254545455
8_30_21_F_6,Pb_NH3,0.333333333
8_30_21_F_8,Na,18202.95758
8_30_21_F_8,Mg,13339.16566
8_30_21_F_8,Al,3.749494949
8_30_21_F_8,P,9.928065902
8_30_21_F_8,S,36635.83636
8_30_21_F_8,K,3886.082828
8_30_21_F_8,Ca,74004.75152
8_30_21_F_8,V,1.828282828
8_30_21_F_8,Cr_KED,0.139393939
8_30_21_F_8,Cr_NH3,0.127272727
8_30_21_F_8,Fe_NH3,13.81616162
8_30_21_F_8,Mn,30.53939394
8_30_21_F_8,Fe_KED,13.86464646
8_30_21_F_8,Co,0.065677402
8_30_21_F_8,Ni,0.501010101
8_30_21_F_8,Cu_KED,6.397979798
8_30_21_F_8,Cu_NH3,6.737373737
8_30_21_F_8,Zn,3.408080808
8_30_21_F_8,As_STD,10.66666667
8_30_21_F_8,As_KED,8.941414141
8_30_21_F_8,As_Oshift,12.51717172
8_30_21_F_8,Se..77..77.77..ppb.,1.103030303
8_30_21_F_8,Se77_Oshift,0.055646451
8_30_21_F_8,Se78_Oshift,0.2
8_30_21_F_8,Se80_Oshift,0.181818182
8_30_21_F_8,Se..82..82.82..ppb.,0.850505051
8_30_21_F_8,Se82_Oshift,0.183838384
8_30_21_F_8,Mo_NH3,17.17171717
8_30_21_F_8,Mo_Oshift,19.15959596
8_30_21_F_8,Cd111,0.036363636
8_30_21_F_8,Cd114,0.028282828
8_30_21_F_8,Pb_STD,0.208080808
8_30_21_F_8,Pb_NH3,0.226262626
8_30_21_F_9,Na,14894.64444
8_30_21_F_9,Mg,13585.53939
8_30_21_F_9,Al,3.147474747
8_30_21_F_9,P,9.928065902
8_30_21_F_9,S,26728.40808
8_30_21_F_9,K,3319.624242
8_30_21_F_9,Ca,60839.91919
8_30_21_F_9,V,1.466666667
8_30_21_F_9,Cr_KED,0.117171717
8_30_21_F_9,Cr_NH3,0.119191919
8_30_21_F_9,Fe_NH3,8.143434343
8_30_21_F_9,Mn,13.13131313
8_30_21_F_9,Fe_KED,8.701010101
8_30_21_F_9,Co,0.065677402
8_30_21_F_9,Ni,0.325252525
8_30_21_F_9,Cu_KED,5.337373737
8_30_21_F_9,Cu_NH3,5.377777778
8_30_21_F_9,Zn,1.719191919
8_30_21_F_9,As_STD,8.78989899
8_30_21_F_9,As_KED,7.878787879
8_30_21_F_9,As_Oshift,8.703030303
8_30_21_F_9,Se..77..77.77..ppb.,0.433699895
8_30_21_F_9,Se77_Oshift,0.055646451
8_30_21_F_9,Se78_Oshift,0.147474747
8_30_21_F_9,Se80_Oshift,0.16969697
8_30_21_F_9,Se..82..82.82..ppb.,0.882828283
8_30_21_F_9,Se82_Oshift,0.113131313
8_30_21_F_9,Mo_NH3,10.43636364
8_30_21_F_9,Mo_Oshift,10.41818182
8_30_21_F_9,Cd111,0.024242424
8_30_21_F_9,Cd114,0.02020202
8_30_21_F_9,Pb_STD,0.17979798
8_30_21_F_9,Pb_NH3,0.183838384
8_30_21_F_10,Na,15364.50909
8_30_21_F_10,Mg,17298.1596
8_30_21_F_10,Al,5.551515152
8_30_21_F_10,P,9.928065902
8_30_21_F_10,S,31545.41212
8_30_21_F_10,K,4095.408081
8_30_21_F_10,Ca,71515.89293
8_30_21_F_10,V,1.662626263
8_30_21_F_10,Cr_KED,0.145454545
8_30_21_F_10,Cr_NH3,0.145454545
8_30_21_F_10,Fe_NH3,7.82020202
8_30_21_F_10,Mn,9.670707071
8_30_21_F_10,Fe_KED,8.711111111
8_30_21_F_10,Co,0.065677402
8_30_21_F_10,Ni,0.341414141
8_30_21_F_10,Cu_KED,4.468686869
8_30_21_F_10,Cu_NH3,4.268686869
8_30_21_F_10,Zn,4.531313131
8_30_21_F_10,As_STD,9.351515152
8_30_21_F_10,As_KED,8.541414141
8_30_21_F_10,As_Oshift,9.321212121
8_30_21_F_10,Se..77..77.77..ppb.,0.433699895
8_30_21_F_10,Se77_Oshift,0.055646451
8_30_21_F_10,Se78_Oshift,0.173737374
8_30_21_F_10,Se80_Oshift,0.18989899
8_30_21_F_10,Se..82..82.82..ppb.,1.018181818
8_30_21_F_10,Se82_Oshift,0.066666667
8_30_21_F_10,Mo_NH3,6.684848485
8_30_21_F_10,Mo_Oshift,6.880808081
8_30_21_F_10,Cd111,0.022222222
8_30_21_F_10,Cd114,0.018181818
8_30_21_F_10,Pb_STD,0.202020202
8_30_21_F_10,Pb_NH3,0.212121212
8_30_21_F_11,Na,15209.85455
8_30_21_F_11,Mg,18569.50303
8_30_21_F_11,Al,5.149494949
8_30_21_F_11,P,9.928065902
8_30_21_F_11,S,31313.53333
8_30_21_F_11,K,3980.858586
8_30_21_F_11,Ca,68755.30505
8_30_21_F_11,V,1.828282828
8_30_21_F_11,Cr_KED,0.147474747
8_30_21_F_11,Cr_NH3,0.139393939
8_30_21_F_11,Fe_NH3,6.676767677
8_30_21_F_11,Mn,7.622222222
8_30_21_F_11,Fe_KED,7.767676768
8_30_21_F_11,Co,0.065677402
8_30_21_F_11,Ni,0.363636364
8_30_21_F_11,Cu_KED,4.412121212
8_30_21_F_11,Cu_NH3,4.274747475
8_30_21_F_11,Zn,2.858585859
8_30_21_F_11,As_STD,9.591919192
8_30_21_F_11,As_KED,8.991919192
8_30_21_F_11,As_Oshift,9.436363636
8_30_21_F_11,Se..77..77.77..ppb.,1.096969697
8_30_21_F_11,Se77_Oshift,0.153535354
8_30_21_F_11,Se78_Oshift,0.171717172
8_30_21_F_11,Se80_Oshift,0.232323232
8_30_21_F_11,Se..82..82.82..ppb.,1.036363636
8_30_21_F_11,Se82_Oshift,0.141414141
8_30_21_F_11,Mo_NH3,6.458585859
8_30_21_F_11,Mo_Oshift,6.470707071
8_30_21_F_11,Cd111,0.010636193
8_30_21_F_11,Cd114,0.007864799
8_30_21_F_11,Pb_STD,0.208080808
8_30_21_F_11,Pb_NH3,0.193939394
8_30_21_UF_1,Na,16808.91717
8_30_21_UF_1,Mg,11780.77374
8_30_21_UF_1,Al,4.094949495
8_30_21_UF_1,P,39.85656566
8_30_21_UF_1,S,39096.54747
8_30_21_UF_1,K,3888.412121
8_30_21_UF_1,Ca,66916.65051
8_30_21_UF_1,V,0.783838384
8_30_21_UF_1,Cr_KED,0.117171717
8_30_21_UF_1,Cr_NH3,0.125252525
8_30_21_UF_1,Fe_NH3,1.218874063
8_30_21_UF_1,Mn,21.11717172
8_30_21_UF_1,Fe_KED,1.364188275
8_30_21_UF_1,Co,0.065677402
8_30_21_UF_1,Ni,0.757575758
8_30_21_UF_1,Cu_KED,0.9903174
8_30_21_UF_1,Cu_NH3,1.017578002
8_30_21_UF_1,Zn,4.858585859
8_30_21_UF_1,As_STD,9.438383838
8_30_21_UF_1,As_KED,9.048484848
8_30_21_UF_1,As_Oshift,9.137373737
8_30_21_UF_1,Se..77..77.77..ppb.,1.187878788
8_30_21_UF_1,Se77_Oshift,0.055646451
8_30_21_UF_1,Se78_Oshift,0.103030303
8_30_21_UF_1,Se80_Oshift,0.080808081
8_30_21_UF_1,Se..82..82.82..ppb.,0.711111111
8_30_21_UF_1,Se82_Oshift,0.022519126
8_30_21_UF_1,Mo_NH3,27.51313131
8_30_21_UF_1,Mo_Oshift,27.74545455
8_30_21_UF_1,Cd111,0.010636193
8_30_21_UF_1,Cd114,0.007864799
8_30_21_UF_1,Pb_STD,0.155555556
8_30_21_UF_1,Pb_NH3,0.078026292
8_30_21_UF_6,Na,19238.54747
8_30_21_UF_6,Mg,14011.18586
8_30_21_UF_6,Al,0.906263092
8_30_21_UF_6,P,30.95353535
8_30_21_UF_6,S,33443.86263
8_30_21_UF_6,K,3861.848485
8_30_21_UF_6,Ca,68818.80808
8_30_21_UF_6,V,1.319191919
8_30_21_UF_6,Cr_KED,0.117171717
8_30_21_UF_6,Cr_NH3,0.115151515
8_30_21_UF_6,Fe_NH3,1.218874063
8_30_21_UF_6,Mn,21.82828283
8_30_21_UF_6,Fe_KED,1.364188275
8_30_21_UF_6,Co,0.065677402
8_30_21_UF_6,Ni,0.523232323
8_30_21_UF_6,Cu_KED,3.591919192
8_30_21_UF_6,Cu_NH3,3.321212121
8_30_21_UF_6,Zn,2.787878788
8_30_21_UF_6,As_STD,9.773737374
8_30_21_UF_6,As_KED,8.83030303
8_30_21_UF_6,As_Oshift,10.01212121
8_30_21_UF_6,Se..77..77.77..ppb.,1.137373737
8_30_21_UF_6,Se77_Oshift,0.055646451
8_30_21_UF_6,Se78_Oshift,0.117171717
8_30_21_UF_6,Se80_Oshift,0.212121212
8_30_21_UF_6,Se..82..82.82..ppb.,0.878787879
8_30_21_UF_6,Se82_Oshift,0.050505051
8_30_21_UF_6,Mo_NH3,15.78383838
8_30_21_UF_6,Mo_Oshift,16.66666667
8_30_21_UF_6,Cd111,0.03030303
8_30_21_UF_6,Cd114,0.028282828
8_30_21_UF_6,Pb_STD,0.163636364
8_30_21_UF_6,Pb_NH3,0.175757576
8_30_21_UF_8,Na,19261.32727
8_30_21_UF_8,Mg,14350.82222
8_30_21_UF_8,Al,3.18989899
8_30_21_UF_8,P,34.12121212
8_30_21_UF_8,S,31487.10505
8_30_21_UF_8,K,4068.733333
8_30_21_UF_8,Ca,65901.15354
8_30_21_UF_8,V,1.686868687
8_30_21_UF_8,Cr_KED,0.145454545
8_30_21_UF_8,Cr_NH3,0.107070707
8_30_21_UF_8,Fe_NH3,1.218874063
8_30_21_UF_8,Mn,22.73333333
8_30_21_UF_8,Fe_KED,1.364188275
8_30_21_UF_8,Co,0.065677402
8_30_21_UF_8,Ni,0.395959596
8_30_21_UF_8,Cu_KED,3.797979798
8_30_21_UF_8,Cu_NH3,3.690909091
8_30_21_UF_8,Zn,1.721212121
8_30_21_UF_8,As_STD,10.08686869
8_30_21_UF_8,As_KED,9.846464646
8_30_21_UF_8,As_Oshift,10.15151515
8_30_21_UF_8,Se..77..77.77..ppb.,1.155555556
8_30_21_UF_8,Se77_Oshift,0.165656566
8_30_21_UF_8,Se78_Oshift,0.2
8_30_21_UF_8,Se80_Oshift,0.15959596
8_30_21_UF_8,Se..82..82.82..ppb.,0.951515152
8_30_21_UF_8,Se82_Oshift,0.066666667
8_30_21_UF_8,Mo_NH3,14.0040404
8_30_21_UF_8,Mo_Oshift,13.96767677
8_30_21_UF_8,Cd111,0.03030303
8_30_21_UF_8,Cd114,0.022222222
8_30_21_UF_8,Pb_STD,0.071230072
8_30_21_UF_8,Pb_NH3,0.078026292
8_30_21_UF_9,Na,16979.54747
8_30_21_UF_9,Mg,13181.11919
8_30_21_UF_9,Al,0.906263092
8_30_21_UF_9,P,31.34747475
8_30_21_UF_9,S,25250.84848
8_30_21_UF_9,K,3328.272727
8_30_21_UF_9,Ca,59504.31313
8_30_21_UF_9,V,1.436363636
8_30_21_UF_9,Cr_KED,0.117171717
8_30_21_UF_9,Cr_NH3,0.105050505
8_30_21_UF_9,Fe_NH3,1.218874063
8_30_21_UF_9,Mn,12.41010101
8_30_21_UF_9,Fe_KED,1.364188275
8_30_21_UF_9,Co,0.065677402
8_30_21_UF_9,Ni,0.381818182
8_30_21_UF_9,Cu_KED,3.454545455
8_30_21_UF_9,Cu_NH3,3.341414141
8_30_21_UF_9,Zn,6.414141414
8_30_21_UF_9,As_STD,8.096969697
8_30_21_UF_9,As_KED,9.046464646
8_30_21_UF_9,As_Oshift,8.296969697
8_30_21_UF_9,Se..77..77.77..ppb.,0.433699895
8_30_21_UF_9,Se77_Oshift,0.055646451
8_30_21_UF_9,Se78_Oshift,0.141414141
8_30_21_UF_9,Se80_Oshift,0.147474747
8_30_21_UF_9,Se..82..82.82..ppb.,0.83030303
8_30_21_UF_9,Se82_Oshift,0.022519126
8_30_21_UF_9,Mo_NH3,9.686868687
8_30_21_UF_9,Mo_Oshift,9.696969697
8_30_21_UF_9,Cd111,0.022222222
8_30_21_UF_9,Cd114,0.007864799
8_30_21_UF_9,Pb_STD,0.071230072
8_30_21_UF_9,Pb_NH3,0.078026292
8_30_21_UF_10,Na,17115.77374
8_30_21_UF_10,Mg,17140.08889
8_30_21_UF_10,Al,4.395959596
8_30_21_UF_10,P,36.23434343
8_30_21_UF_10,S,29437.8202
8_30_21_UF_10,K,3936.092929
8_30_21_UF_10,Ca,70228.72121
8_30_21_UF_10,V,1.642424242
8_30_21_UF_10,Cr_KED,0.137373737
8_30_21_UF_10,Cr_NH3,0.129292929
8_30_21_UF_10,Fe_NH3,1.218874063
8_30_21_UF_10,Mn,8.664646465
8_30_21_UF_10,Fe_KED,1.364188275
8_30_21_UF_10,Co,0.065677402
8_30_21_UF_10,Ni,0.319191919
8_30_21_UF_10,Cu_KED,2.81010101
8_30_21_UF_10,Cu_NH3,2.832323232
8_30_21_UF_10,Zn,2.715151515
8_30_21_UF_10,As_STD,8.876767677
8_30_21_UF_10,As_KED,7.983838384
8_30_21_UF_10,As_Oshift,8.927272727
8_30_21_UF_10,Se..77..77.77..ppb.,0.433699895
8_30_21_UF_10,Se77_Oshift,0.055646451
8_30_21_UF_10,Se78_Oshift,0.133333333
8_30_21_UF_10,Se80_Oshift,0.21010101
8_30_21_UF_10,Se..82..82.82..ppb.,0.957575758
8_30_21_UF_10,Se82_Oshift,0.135353535
8_30_21_UF_10,Mo_NH3,6.519191919
8_30_21_UF_10,Mo_Oshift,6.549494949
8_30_21_UF_10,Cd111,0.022222222
8_30_21_UF_10,Cd114,0.016161616
8_30_21_UF_10,Pb_STD,0.161616162
8_30_21_UF_10,Pb_NH3,0.163636364
8_30_21_UF_11,Na,16294.35758
8_30_21_UF_11,Mg,17181.36364
8_30_21_UF_11,Al,0.906263092
8_30_21_UF_11,P,34.68888889
8_30_21_UF_11,S,30118.79798
8_30_21_UF_11,K,4015.09899
8_30_21_UF_11,Ca,66317.68081
8_30_21_UF_11,V,1.682828283
8_30_21_UF_11,Cr_KED,0.135353535
8_30_21_UF_11,Cr_NH3,0.115151515
8_30_21_UF_11,Fe_NH3,1.218874063
8_30_21_UF_11,Mn,6.83030303
8_30_21_UF_11,Fe_KED,1.364188275
8_30_21_UF_11,Co,0.065677402
8_30_21_UF_11,Ni,0.387878788
8_30_21_UF_11,Cu_KED,2.907070707
8_30_21_UF_11,Cu_NH3,2.872727273
8_30_21_UF_11,Zn,1.678787879
8_30_21_UF_11,As_STD,9.181818182
8_30_21_UF_11,As_KED,9.218181818
8_30_21_UF_11,As_Oshift,9.18989899
8_30_21_UF_11,Se..77..77.77..ppb.,0.876767677
8_30_21_UF_11,Se77_Oshift,0.055646451
8_30_21_UF_11,Se78_Oshift,0.171717172
8_30_21_UF_11,Se80_Oshift,0.206060606
8_30_21_UF_11,Se..82..82.82..ppb.,0.654545455
8_30_21_UF_11,Se82_Oshift,0.121212121
8_30_21_UF_11,Mo_NH3,6.183838384
8_30_21_UF_11,Mo_Oshift,6.242424242
8_30_21_UF_11,Cd111,0.010636193
8_30_21_UF_11,Cd114,0.007864799
8_30_21_UF_11,Pb_STD,0.071230072
8_30_21_UF_11,Pb_NH3,0.078026292
9_13_21_W_1,Na,14455.14141
9_13_21_W_1,Mg,11892.48485
9_13_21_W_1,Al,81.63636364
9_13_21_W_1,P,49.64032951
9_13_21_W_1,S,42210.26263
9_13_21_W_1,K,4576.919192
9_13_21_W_1,Ca,68527.78788
9_13_21_W_1,V,0.565432465
9_13_21_W_1,Cr_KED,0.292929293
9_13_21_W_1,Cr_NH3,0.353535354
9_13_21_W_1,Fe_NH3,73.50505051
9_13_21_W_1,Mn,44.25252525
9_13_21_W_1,Fe_KED,72.62626263
9_13_21_W_1,Co,0.32838701
9_13_21_W_1,Ni,0.696969697
9_13_21_W_1,Cu_KED,4.951587001
9_13_21_W_1,Cu_NH3,5.087890009
9_13_21_W_1,Zn,0.808080808
9_13_21_W_1,As_STD,8.888888889
9_13_21_W_1,As_KED,7.606060606
9_13_21_W_1,As_Oshift,8.434343434
9_13_21_W_1,Se..77..77.77..ppb.,2.168499474
9_13_21_W_1,Se77_Oshift,0.278232254
9_13_21_W_1,Se78_Oshift,0.089658949
9_13_21_W_1,Se80_Oshift,0.141414141
9_13_21_W_1,Se..82..82.82..ppb.,0.481429161
9_13_21_W_1,Se82_Oshift,0.112595629
9_13_21_W_1,Mo_NH3,32.17171717
9_13_21_W_1,Mo_Oshift,31.49494949
9_13_21_W_1,Cd111,0.053180963
9_13_21_W_1,Cd114,0.039323993
9_13_21_W_1,Pb_STD,0.356150362
9_13_21_W_1,Pb_NH3,0.390131458
9_13_21_W_6,Na,14971.57576
9_13_21_W_6,Mg,13360.42424
9_13_21_W_6,Al,63.68686869
9_13_21_W_6,P,49.64032951
9_13_21_W_6,S,30995.75758
9_13_21_W_6,K,3385.080808
9_13_21_W_6,Ca,62685.0202
9_13_21_W_6,V,1.242424242
9_13_21_W_6,Cr_KED,0.323232323
9_13_21_W_6,Cr_NH3,0.303030303
9_13_21_W_6,Fe_NH3,78.54545455
9_13_21_W_6,Mn,31.95959596
9_13_21_W_6,Fe_KED,78.60606061
9_13_21_W_6,Co,0.32838701
9_13_21_W_6,Ni,0.575757576
9_13_21_W_6,Cu_KED,4.951587001
9_13_21_W_6,Cu_NH3,5.087890009
9_13_21_W_6,Zn,4.95959596
9_13_21_W_6,As_STD,9.151515152
9_13_21_W_6,As_KED,9.131313131
9_13_21_W_6,As_Oshift,8.888888889
9_13_21_W_6,Se..77..77.77..ppb.,2.168499474
9_13_21_W_6,Se77_Oshift,0.278232254
9_13_21_W_6,Se78_Oshift,0.252525253
9_13_21_W_6,Se80_Oshift,0.181818182
9_13_21_W_6,Se..82..82.82..ppb.,1.535353535
9_13_21_W_6,Se82_Oshift,0.112595629
9_13_21_W_6,Mo_NH3,11.72727273
9_13_21_W_6,Mo_Oshift,11.68686869
9_13_21_W_6,Cd111,0.053180963
9_13_21_W_6,Cd114,0.039323993
9_13_21_W_6,Pb_STD,0.356150362
9_13_21_W_6,Pb_NH3,0.390131458
9_13_21_W_8,Na,16437.91919
9_13_21_W_8,Mg,13875.0101
9_13_21_W_8,Al,72.18181818
9_13_21_W_8,P,49.64032951
9_13_21_W_8,S,27475.66667
9_13_21_W_8,K,4046.181818
9_13_21_W_8,Ca,65323.85859
9_13_21_W_8,V,1.727272727
9_13_21_W_8,Cr_KED,0.616161616
9_13_21_W_8,Cr_NH3,0.767676768
9_13_21_W_8,Fe_NH3,96.94949495
9_13_21_W_8,Mn,28.57575758
9_13_21_W_8,Fe_KED,82.12121212
9_13_21_W_8,Co,0.32838701
9_13_21_W_8,Ni,1.131313131
9_13_21_W_8,Cu_KED,4.951587001
9_13_21_W_8,Cu_NH3,5.087890009
9_13_21_W_8,Zn,3.343434343
9_13_21_W_8,As_STD,10.33333333
9_13_21_W_8,As_KED,8
9_13_21_W_8,As_Oshift,9.181818182
9_13_21_W_8,Se..77..77.77..ppb.,2.168499474
9_13_21_W_8,Se77_Oshift,0.278232254
9_13_21_W_8,Se78_Oshift,0.252525253
9_13_21_W_8,Se80_Oshift,0.242424242
9_13_21_W_8,Se..82..82.82..ppb.,1.03030303
9_13_21_W_8,Se82_Oshift,0.112595629
9_13_21_W_8,Mo_NH3,11.84848485
9_13_21_W_8,Mo_Oshift,9.939393939
9_13_21_W_8,Cd111,0.053180963
9_13_21_W_8,Cd114,0.039323993
9_13_21_W_8,Pb_STD,0.356150362
9_13_21_W_8,Pb_NH3,0.390131458
9_13_21_W_9,Na,14671.91919
9_13_21_W_9,Mg,13696.07071
9_13_21_W_9,Al,47.06060606
9_13_21_W_9,P,49.64032951
9_13_21_W_9,S,26729.57576
9_13_21_W_9,K,3350.646465
9_13_21_W_9,Ca,59257.72727
9_13_21_W_9,V,1.424242424
9_13_21_W_9,Cr_KED,0.131217012
9_13_21_W_9,Cr_NH3,0.11823354
9_13_21_W_9,Fe_NH3,45.94949495
9_13_21_W_9,Mn,17.48484848
9_13_21_W_9,Fe_KED,46.15151515
9_13_21_W_9,Co,0.32838701
9_13_21_W_9,Ni,0.353535354
9_13_21_W_9,Cu_KED,4.951587001
9_13_21_W_9,Cu_NH3,5.087890009
9_13_21_W_9,Zn,0.797979798
9_13_21_W_9,As_STD,9.111111111
9_13_21_W_9,As_KED,8.080808081
9_13_21_W_9,As_Oshift,8
9_13_21_W_9,Se..77..77.77..ppb.,2.168499474
9_13_21_W_9,Se77_Oshift,0.278232254
9_13_21_W_9,Se78_Oshift,0.089658949
9_13_21_W_9,Se80_Oshift,0.272727273
9_13_21_W_9,Se..82..82.82..ppb.,0.481429161
9_13_21_W_9,Se82_Oshift,0.112595629
9_13_21_W_9,Mo_NH3,7.686868687
9_13_21_W_9,Mo_Oshift,7.676767677
9_13_21_W_9,Cd111,0.053180963
