,DAY,MONTH,YEAR,DATE,FRACTION,SITE,Element,Concentration
1448,8,2,2021,8/2/2021,F,6,Mo_Oshift,6.882828283
1449,8,2,2021,8/2/2021,F,6,Cd111,0.04040404
1450,8,2,2021,8/2/2021,F,6,Cd114,0.036363636
1451,8,2,2021,8/2/2021,F,6,Pb_STD,0.191919192
1452,8,2,2021,8/2/2021,F,6,Pb_NH3,0.191919192
1453,8,2,2021,8/2/2021,F,8,Na,23231.42828
1454,8,2,2021,8/2/2021,F,8,Mg,15141.89697
1455,8,2,2021,8/2/2021,F,8,Al,5.757575758
1456,8,2,2021,8/2/2021,F,8,P,10.16404529
1457,8,2,2021,8/2/2021,F,8,S,23788.54747
1458,8,2,2021,8/2/2021,F,8,K,5332.012121
1459,8,2,2021,8/2/2021,F,8,Ca,72763.4101
1460,8,2,2021,8/2/2021,F,8,V,2.854545455
1461,8,2,2021,8/2/2021,F,8,Cr_KED,0.256565657
1462,8,2,2021,8/2/2021,F,8,Cr_NH3,0.264646465
1463,8,2,2021,8/2/2021,F,8,Fe_NH3,12.40808081
1464,8,2,2021,8/2/2021,F,8,Mn,29.94545455
1465,8,2,2021,8/2/2021,F,8,Fe_KED,13.6040404
1466,8,2,2021,8/2/2021,F,8,Co,0.068271155
1467,8,2,2021,8/2/2021,F,8,Ni,0.43030303
1468,8,2,2021,8/2/2021,F,8,Cu_KED,8.763636364
1469,8,2,2021,8/2/2021,F,8,Cu_NH3,8.541414141
1470,8,2,2021,8/2/2021,F,8,Zn,4.474747475
1471,8,2,2021,8/2/2021,F,8,As_STD,14.16161616
1472,8,2,2021,8/2/2021,F,8,As_KED,12.86464646
1473,8,2,2021,8/2/2021,F,8,As_Oshift,14.1030303
1474,8,2,2021,8/2/2021,F,8,Se..77..77.77..ppb.,0.876767677
1475,8,2,2021,8/2/2021,F,8,Se77_Oshift,0.131313131
1476,8,2,2021,8/2/2021,F,8,Se78_Oshift,0.258585859
1477,8,2,2021,8/2/2021,F,8,Se80_Oshift,0.193939394
1478,8,2,2021,8/2/2021,F,8,Se..82..82.82..ppb.,1.218181818
1479,8,2,2021,8/2/2021,F,8,Se82_Oshift,0.195959596
1480,8,2,2021,8/2/2021,F,8,Mo_NH3,6.484848485
1481,8,2,2021,8/2/2021,F,8,Mo_Oshift,6.268686869
1482,8,2,2021,8/2/2021,F,8,Cd111,0.024242424
1483,8,2,2021,8/2/2021,F,8,Cd114,0.026262626
1484,8,2,2021,8/2/2021,F,8,Pb_STD,0.197979798
1485,8,2,2021,8/2/2021,F,8,Pb_NH3,0.206060606
1486,8,2,2021,8/2/2021,F,9,Na,15627.8303
1487,8,2,2021,8/2/2021,F,9,Mg,13631.9596
1488,8,2,2021,8/2/2021,F,9,Al,4.694949495
1489,8,2,2021,8/2/2021,F,9,P,10.16404529
1490,8,2,2021,8/2/2021,F,9,S,19760.43232
1491,8,2,2021,8/2/2021,F,9,K,4091.333333
1492,8,2,2021,8/2/2021,F,9,Ca,63002.44242
1493,8,2,2021,8/2/2021,F,9,V,2.096969697
1494,8,2,2021,8/2/2021,F,9,Cr_KED,0.276767677
1495,8,2,2021,8/2/2021,F,9,Cr_NH3,0.24040404
1496,8,2,2021,8/2/2021,F,9,Fe_NH3,10.76969697
1497,8,2,2021,8/2/2021,F,9,Mn,15.84444444
1498,8,2,2021,8/2/2021,F,9,Fe_KED,11.81010101
1499,8,2,2021,8/2/2021,F,9,Co,0.068271155
1500,8,2,2021,8/2/2021,F,9,Ni,0.395959596
1501,8,2,2021,8/2/2021,F,9,Cu_KED,6.812121212
1502,8,2,2021,8/2/2021,F,9,Cu_NH3,6.442424242
1503,8,2,2021,8/2/2021,F,9,Zn,3.032323232
1504,8,2,2021,8/2/2021,F,9,As_STD,10.16969697
1505,8,2,2021,8/2/2021,F,9,As_KED,9.101010101
1506,8,2,2021,8/2/2021,F,9,As_Oshift,10.68080808
1507,8,2,2021,8/2/2021,F,9,Se..77..77.77..ppb.,0.426625595
1508,8,2,2021,8/2/2021,F,9,Se77_Oshift,0.05784852
1509,8,2,2021,8/2/2021,F,9,Se78_Oshift,0.15959596
1510,8,2,2021,8/2/2021,F,9,Se80_Oshift,0.173737374
1511,8,2,2021,8/2/2021,F,9,Se..82..82.82..ppb.,0.707070707
1512,8,2,2021,8/2/2021,F,9,Se82_Oshift,0.173737374
1513,8,2,2021,8/2/2021,F,9,Mo_NH3,4.531313131
1514,8,2,2021,8/2/2021,F,9,Mo_Oshift,4.587878788
1515,8,2,2021,8/2/2021,F,9,Cd111,0.024242424
1516,8,2,2021,8/2/2021,F,9,Cd114,0.026262626
1517,8,2,2021,8/2/2021,F,9,Pb_STD,0.428282828
1518,8,2,2021,8/2/2021,F,9,Pb_NH3,0.450505051
1519,8,2,2021,8/2/2021,F,10,Na,16412.55758
1520,8,2,2021,8/2/2021,F,10,Mg,19876.63434
1521,8,2,2021,8/2/2021,F,10,Al,7.727272727
1522,8,2,2021,8/2/2021,F,10,P,10.16404529
1523,8,2,2021,8/2/2021,F,10,S,34837.5697
1524,8,2,2021,8/2/2021,F,10,K,4823.745455
1525,8,2,2021,8/2/2021,F,10,Ca,84077.88889
1526,8,2,2021,8/2/2021,F,10,V,2.171717172
1527,8,2,2021,8/2/2021,F,10,Cr_KED,0.131313131
1528,8,2,2021,8/2/2021,F,10,Cr_NH3,0.111111111
1529,8,2,2021,8/2/2021,F,10,Fe_NH3,8.804040404
1530,8,2,2021,8/2/2021,F,10,Mn,14.55151515
1531,8,2,2021,8/2/2021,F,10,Fe_KED,10.63232323
1532,8,2,2021,8/2/2021,F,10,Co,0.068271155
1533,8,2,2021,8/2/2021,F,10,Ni,0.466666667
1534,8,2,2021,8/2/2021,F,10,Cu_KED,5.383838384
1535,8,2,2021,8/2/2021,F,10,Cu_NH3,5.034343434
1536,8,2,2021,8/2/2021,F,10,Zn,4.890909091
1537,8,2,2021,8/2/2021,F,10,As_STD,11.41414141
1538,8,2,2021,8/2/2021,F,10,As_KED,11.17777778
1539,8,2,2021,8/2/2021,F,10,As_Oshift,12.07474747
1540,8,2,2021,8/2/2021,F,10,Se..77..77.77..ppb.,1.101010101
1541,8,2,2021,8/2/2021,F,10,Se77_Oshift,0.05784852
1542,8,2,2021,8/2/2021,F,10,Se78_Oshift,0.171717172
1543,8,2,2021,8/2/2021,F,10,Se80_Oshift,0.224242424
1544,8,2,2021,8/2/2021,F,10,Se..82..82.82..ppb.,0.993939394
1545,8,2,2021,8/2/2021,F,10,Se82_Oshift,0.248484848
1546,8,2,2021,8/2/2021,F,10,Mo_NH3,4.414141414
1547,8,2,2021,8/2/2021,F,10,Mo_Oshift,4.446464646
1548,8,2,2021,8/2/2021,F,10,Cd111,0.011049424
1549,8,2,2021,8/2/2021,F,10,Cd114,0.022222222
1550,8,2,2021,8/2/2021,F,10,Pb_STD,0.274747475
1551,8,2,2021,8/2/2021,F,10,Pb_NH3,0.292929293
1552,8,2,2021,8/2/2021,F,11,Na,15237.35152
1553,8,2,2021,8/2/2021,F,11,Mg,19460.12525
1554,8,2,2021,8/2/2021,F,11,Al,8.036363636
1555,8,2,2021,8/2/2021,F,11,P,10.16404529
1556,8,2,2021,8/2/2021,F,11,S,33221.43838
1557,8,2,2021,8/2/2021,F,11,K,4539.59798
1558,8,2,2021,8/2/2021,F,11,Ca,79998.31717
1559,8,2,2021,8/2/2021,F,11,V,2.161616162
1560,8,2,2021,8/2/2021,F,11,Cr_KED,0.161616162
1561,8,2,2021,8/2/2021,F,11,Cr_NH3,0.129292929
1562,8,2,2021,8/2/2021,F,11,Fe_NH3,9.543434343
1563,8,2,2021,8/2/2021,F,11,Mn,16.23838384
1564,8,2,2021,8/2/2021,F,11,Fe_KED,10.15353535
1565,8,2,2021,8/2/2021,F,11,Co,0.068271155
1566,8,2,2021,8/2/2021,F,11,Ni,0.464646465
1567,8,2,2021,8/2/2021,F,11,Cu_KED,5.543434343
1568,8,2,2021,8/2/2021,F,11,Cu_NH3,5.650505051
1569,8,2,2021,8/2/2021,F,11,Zn,3.046464646
1570,8,2,2021,8/2/2021,F,11,As_STD,11.44646465
1571,8,2,2021,8/2/2021,F,11,As_KED,9.537373737
1572,8,2,2021,8/2/2021,F,11,As_Oshift,11.92323232
1573,8,2,2021,8/2/2021,F,11,Se..77..77.77..ppb.,0.931313131
1574,8,2,2021,8/2/2021,F,11,Se77_Oshift,0.256565657
1575,8,2,2021,8/2/2021,F,11,Se78_Oshift,0.236363636
1576,8,2,2021,8/2/2021,F,11,Se80_Oshift,0.212121212
1577,8,2,2021,8/2/2021,F,11,Se..82..82.82..ppb.,0.923232323
1578,8,2,2021,8/2/2021,F,11,Se82_Oshift,0.185858586
1579,8,2,2021,8/2/2021,F,11,Mo_NH3,4.127272727
1580,8,2,2021,8/2/2021,F,11,Mo_Oshift,4.151515152
1581,8,2,2021,8/2/2021,F,11,Cd111,0.011049424
1582,8,2,2021,8/2/2021,F,11,Cd114,0.008227722
1583,8,2,2021,8/2/2021,F,11,Pb_STD,0.795959596
1584,8,2,2021,8/2/2021,F,11,Pb_NH3,0.909090909
1585,8,2,2021,8/2/2021,W,1,Na,9716
1586,8,2,2021,8/2/2021,W,1,Mg,12109.38384
1587,8,2,2021,8/2/2021,W,1,Al,83.3030303
1588,8,2,2021,8/2/2021,W,1,P,50.82022643
1589,8,2,2021,8/2/2021,W,1,S,33960.9899
1590,8,2,2021,8/2/2021,W,1,K,2816.151515
1591,8,2,2021,8/2/2021,W,1,Ca,61562.56566
1592,8,2,2021,8/2/2021,W,1,V,0.585747526
1593,8,2,2021,8/2/2021,W,1,Cr_KED,0.363636364
1594,8,2,2021,8/2/2021,W,1,Cr_NH3,0.323232323
1595,8,2,2021,8/2/2021,W,1,Fe_NH3,80.53535354
1596,8,2,2021,8/2/2021,W,1,Mn,52.29292929
1597,8,2,2021,8/2/2021,W,1,Fe_KED,82.92929293
1598,8,2,2021,8/2/2021,W,1,Co,0.341355774
1599,8,2,2021,8/2/2021,W,1,Ni,1
1600,8,2,2021,8/2/2021,W,1,Cu_KED,5.131448192
1601,8,2,2021,8/2/2021,W,1,Cu_NH3,5.273428219
1602,8,2,2021,8/2/2021,W,1,Zn,1.404040404
1603,8,2,2021,8/2/2021,W,1,As_STD,10.52525253
1604,8,2,2021,8/2/2021,W,1,As_KED,7.767676768
1605,8,2,2021,8/2/2021,W,1,As_Oshift,10.64646465
1606,8,2,2021,8/2/2021,W,1,Se..77..77.77..ppb.,2.133127973
1607,8,2,2021,8/2/2021,W,1,Se77_Oshift,0.289242598
1608,8,2,2021,8/2/2021,W,1,Se78_Oshift,0.093008281
1609,8,2,2021,8/2/2021,W,1,Se80_Oshift,0.171717172
1610,8,2,2021,8/2/2021,W,1,Se..82..82.82..ppb.,0.507804601
1611,8,2,2021,8/2/2021,W,1,Se82_Oshift,0.10906452
1612,8,2,2021,8/2/2021,W,1,Mo_NH3,11.7979798
1613,8,2,2021,8/2/2021,W,1,Mo_Oshift,12.13131313
1614,8,2,2021,8/2/2021,W,1,Cd111,0.055247119
1615,8,2,2021,8/2/2021,W,1,Cd114,0.04113861
1616,8,2,2021,8/2/2021,W,1,Pb_STD,0.364696158
1617,8,2,2021,8/2/2021,W,1,Pb_NH3,0.398808616
1618,8,2,2021,8/2/2021,W,6,Na,19764.15152
1619,8,2,2021,8/2/2021,W,6,Mg,14562.50505
1620,8,2,2021,8/2/2021,W,6,Al,145.4444444
1621,8,2,2021,8/2/2021,W,6,P,50.82022643
1622,8,2,2021,8/2/2021,W,6,S,31793.06061
1623,8,2,2021,8/2/2021,W,6,K,5048.050505
1624,8,2,2021,8/2/2021,W,6,Ca,76458.18182
1625,8,2,2021,8/2/2021,W,6,V,2.383838384
1626,8,2,2021,8/2/2021,W,6,Cr_KED,0.555555556
1627,8,2,2021,8/2/2021,W,6,Cr_NH3,0.505050505
1628,8,2,2021,8/2/2021,W,6,Fe_NH3,157.6767677
1629,8,2,2021,8/2/2021,W,6,Mn,63.17171717
1630,8,2,2021,8/2/2021,W,6,Fe_KED,164.8989899
1631,8,2,2021,8/2/2021,W,6,Co,0.341355774
1632,8,2,2021,8/2/2021,W,6,Ni,0.494949495
1633,8,2,2021,8/2/2021,W,6,Cu_KED,16.06060606
1634,8,2,2021,8/2/2021,W,6,Cu_NH3,15.27272727
1635,8,2,2021,8/2/2021,W,6,Zn,10.19191919
1636,8,2,2021,8/2/2021,W,6,As_STD,13.61616162
1637,8,2,2021,8/2/2021,W,6,As_KED,12.61616162
1638,8,2,2021,8/2/2021,W,6,As_Oshift,13.93939394
1639,8,2,2021,8/2/2021,W,6,Se..77..77.77..ppb.,2.133127973
1640,8,2,2021,8/2/2021,W,6,Se77_Oshift,0.289242598
1641,8,2,2021,8/2/2021,W,6,Se78_Oshift,0.242424242
1642,8,2,2021,8/2/2021,W,6,Se80_Oshift,0.252525253
1643,8,2,2021,8/2/2021,W,6,Se..82..82.82..ppb.,1.050505051
1644,8,2,2021,8/2/2021,W,6,Se82_Oshift,0.373737374
1645,8,2,2021,8/2/2021,W,6,Mo_NH3,7.393939394
1646,8,2,2021,8/2/2021,W,6,Mo_Oshift,7.313131313
1647,8,2,2021,8/2/2021,W,6,Cd111,0.055247119
1648,8,2,2021,8/2/2021,W,6,Cd114,0.04113861
1649,8,2,2021,8/2/2021,W,6,Pb_STD,1.303030303
1650,8,2,2021,8/2/2021,W,6,Pb_NH3,1.323232323
1651,8,2,2021,8/2/2021,W,8,Na,21989.77778
1652,8,2,2021,8/2/2021,W,8,Mg,14374.65657
1653,8,2,2021,8/2/2021,W,8,Al,75.26262626
1654,8,2,2021,8/2/2021,W,8,P,50.82022643
1655,8,2,2021,8/2/2021,W,8,S,26900.66667
1656,8,2,2021,8/2/2021,W,8,K,4570.89899
1657,8,2,2021,8/2/2021,W,8,Ca,70946.9697
1658,8,2,2021,8/2/2021,W,8,V,2.868686869
1659,8,2,2021,8/2/2021,W,8,Cr_KED,0.767676768
1660,8,2,2021,8/2/2021,W,8,Cr_NH3,0.777777778
1661,8,2,2021,8/2/2021,W,8,Fe_NH3,111.1313131
1662,8,2,2021,8/2/2021,W,8,Mn,78.50505051
1663,8,2,2021,8/2/2021,W,8,Fe_KED,107.7878788
1664,8,2,2021,8/2/2021,W,8,Co,0.341355774
1665,8,2,2021,8/2/2021,W,8,Ni,0.575757576
1666,8,2,2021,8/2/2021,W,8,Cu_KED,13.09090909
1667,8,2,2021,8/2/2021,W,8,Cu_NH3,13.37373737
1668,8,2,2021,8/2/2021,W,8,Zn,5.838383838
1669,8,2,2021,8/2/2021,W,8,As_STD,15.37373737
1670,8,2,2021,8/2/2021,W,8,As_KED,12.61616162
1671,8,2,2021,8/2/2021,W,8,As_Oshift,15.49494949
1672,8,2,2021,8/2/2021,W,8,Se..77..77.77..ppb.,2.133127973
1673,8,2,2021,8/2/2021,W,8,Se77_Oshift,0.289242598
1674,8,2,2021,8/2/2021,W,8,Se78_Oshift,0.373737374
1675,8,2,2021,8/2/2021,W,8,Se80_Oshift,0.313131313
1676,8,2,2021,8/2/2021,W,8,Se..82..82.82..ppb.,0.507804601
1677,8,2,2021,8/2/2021,W,8,Se82_Oshift,0.292929293
1678,8,2,2021,8/2/2021,W,8,Mo_NH3,6.454545455
1679,8,2,2021,8/2/2021,W,8,Mo_Oshift,6.171717172
1680,8,2,2021,8/2/2021,W,8,Cd111,0.055247119
1681,8,2,2021,8/2/2021,W,8,Cd114,0.04113861
1682,8,2,2021,8/2/2021,W,8,Pb_STD,0.364696158
1683,8,2,2021,8/2/2021,W,8,Pb_NH3,0.398808616
1684,8,2,2021,8/2/2021,W,9,Na,15125.71717
1685,8,2,2021,8/2/2021,W,9,Mg,12944.54545
1686,8,2,2021,8/2/2021,W,9,Al,68.28282828
1687,8,2,2021,8/2/2021,W,9,P,50.82022643
1688,8,2,2021,8/2/2021,W,9,S,21639.77778
1689,8,2,2021,8/2/2021,W,9,K,3613.343434
1690,8,2,2021,8/2/2021,W,9,Ca,62324.81818
1691,8,2,2021,8/2/2021,W,9,V,1.919191919
1692,8,2,2021,8/2/2021,W,9,Cr_KED,0.272727273
1693,8,2,2021,8/2/2021,W,9,Cr_NH3,0.292929293
1694,8,2,2021,8/2/2021,W,9,Fe_NH3,80.44444444
1695,8,2,2021,8/2/2021,W,9,Mn,49.23232323
1696,8,2,2021,8/2/2021,W,9,Fe_KED,82.2020202
1697,8,2,2021,8/2/2021,W,9,Co,0.341355774
1698,8,2,2021,8/2/2021,W,9,Ni,0.535353535
1699,8,2,2021,8/2/2021,W,9,Cu_KED,5.131448192
1700,8,2,2021,8/2/2021,W,9,Cu_NH3,5.273428219
1701,8,2,2021,8/2/2021,W,9,Zn,3.03030303
1702,8,2,2021,8/2/2021,W,9,As_STD,10.64646465
1703,8,2,2021,8/2/2021,W,9,As_KED,8.858585859
1704,8,2,2021,8/2/2021,W,9,As_Oshift,10.6969697
1705,8,2,2021,8/2/2021,W,9,Se..77..77.77..ppb.,2.133127973
1706,8,2,2021,8/2/2021,W,9,Se77_Oshift,0.289242598
1707,8,2,2021,8/2/2021,W,9,Se78_Oshift,0.232323232
1708,8,2,2021,8/2/2021,W,9,Se80_Oshift,0.161616162
1709,8,2,2021,8/2/2021,W,9,Se..82..82.82..ppb.,0.507804601
1710,8,2,2021,8/2/2021,W,9,Se82_Oshift,0.10906452
1711,8,2,2021,8/2/2021,W,9,Mo_NH3,4.373737374
1712,8,2,2021,8/2/2021,W,9,Mo_Oshift,4.393939394
1713,8,2,2021,8/2/2021,W,9,Cd111,0.055247119
1714,8,2,2021,8/2/2021,W,9,Cd114,0.04113861
1715,8,2,2021,8/2/2021,W,9,Pb_STD,0.364696158
1716,8,2,2021,8/2/2021,W,9,Pb_NH3,0.398808616
1717,8,2,2021,8/2/2021,W,10,Na,15288.89899
1718,8,2,2021,8/2/2021,W,10,Mg,18060.79798
1719,8,2,2021,8/2/2021,W,10,Al,250.3939394
1720,8,2,2021,8/2/2021,W,10,P,50.82022643
1721,8,2,2021,8/2/2021,W,10,S,34393.72727
1722,8,2,2021,8/2/2021,W,10,K,4686.343434
1723,8,2,2021,8/2/2021,W,10,Ca,76329.77778
1724,8,2,2021,8/2/2021,W,10,V,2.191919192
1725,8,2,2021,8/2/2021,W,10,Cr_KED,0.393939394
1726,8,2,2021,8/2/2021,W,10,Cr_NH3,0.393939394
1727,8,2,2021,8/2/2021,W,10,Fe_NH3,205.9292929
1728,8,2,2021,8/2/2021,W,10,Mn,71.06060606
1729,8,2,2021,8/2/2021,W,10,Fe_KED,214.5353535
1730,8,2,2021,8/2/2021,W,10,Co,0.341355774
1731,8,2,2021,8/2/2021,W,10,Ni,0.606060606
1732,8,2,2021,8/2/2021,W,10,Cu_KED,10.8989899
1733,8,2,2021,8/2/2021,W,10,Cu_NH3,10.6969697
1734,8,2,2021,8/2/2021,W,10,Zn,10.80808081
1735,8,2,2021,8/2/2021,W,10,As_STD,11.96969697
1736,8,2,2021,8/2/2021,W,10,As_KED,10.1010101
1737,8,2,2021,8/2/2021,W,10,As_Oshift,12.48484848
1738,8,2,2021,8/2/2021,W,10,Se..77..77.77..ppb.,2.133127973
1739,8,2,2021,8/2/2021,W,10,Se77_Oshift,0.289242598
1740,8,2,2021,8/2/2021,W,10,Se78_Oshift,0.093008281
1741,8,2,2021,8/2/2021,W,10,Se80_Oshift,0.292929293
1742,8,2,2021,8/2/2021,W,10,Se..82..82.82..ppb.,1.04040404
1743,8,2,2021,8/2/2021,W,10,Se82_Oshift,0.10906452
1744,8,2,2021,8/2/2021,W,10,Mo_NH3,4.101010101
1745,8,2,2021,8/2/2021,W,10,Mo_Oshift,4.232323232
1746,8,2,2021,8/2/2021,W,10,Cd111,0.055247119
1747,8,2,2021,8/2/2021,W,10,Cd114,0.04113861
1748,8,2,2021,8/2/2021,W,10,Pb_STD,1.191919192
1749,8,2,2021,8/2/2021,W,10,Pb_NH3,1.363636364
1750,8,2,2021,8/2/2021,W,11,Na,14157.60606
1751,8,2,2021,8/2/2021,W,11,Mg,18194.36364
1752,8,2,2021,8/2/2021,W,11,Al,373.9191919
1753,8,2,2021,8/2/2021,W,11,P,50.82022643
1754,8,2,2021,8/2/2021,W,11,S,35137.0303
1755,8,2,2021,8/2/2021,W,11,K,3992.171717
1756,8,2,2021,8/2/2021,W,11,Ca,74503.44444
1757,8,2,2021,8/2/2021,W,11,V,2.656565657
1758,8,2,2021,8/2/2021,W,11,Cr_KED,0.515151515
1759,8,2,2021,8/2/2021,W,11,Cr_NH3,0.555555556
1760,8,2,2021,8/2/2021,W,11,Fe_NH3,323.2828283
1761,8,2,2021,8/2/2021,W,11,Mn,118.4040404
1762,8,2,2021,8/2/2021,W,11,Fe_KED,321.010101
1763,8,2,2021,8/2/2021,W,11,Co,0.341355774
1764,8,2,2021,8/2/2021,W,11,Ni,0.626262626
1765,8,2,2021,8/2/2021,W,11,Cu_KED,13.63636364
1766,8,2,2021,8/2/2021,W,11,Cu_NH3,14.15151515
1767,8,2,2021,8/2/2021,W,11,Zn,20.96969697
1768,8,2,2021,8/2/2021,W,11,As_STD,13.05050505
1769,8,2,2021,8/2/2021,W,11,As_KED,9.525252525
1770,8,2,2021,8/2/2021,W,11,As_Oshift,12.87878788
1771,8,2,2021,8/2/2021,W,11,Se..77..77.77..ppb.,2.133127973
1772,8,2,2021,8/2/2021,W,11,Se77_Oshift,0.289242598
1773,8,2,2021,8/2/2021,W,11,Se78_Oshift,0.191919192
1774,8,2,2021,8/2/2021,W,11,Se80_Oshift,0.282828283
1775,8,2,2021,8/2/2021,W,11,Se..82..82.82..ppb.,0.507804601
1776,8,2,2021,8/2/2021,W,11,Se82_Oshift,0.424242424
1777,8,2,2021,8/2/2021,W,11,Mo_NH3,3.98989899
1778,8,2,2021,8/2/2021,W,11,Mo_Oshift,3.98989899
1779,8,2,2021,8/2/2021,W,11,Cd111,0.121212121
1780,8,2,2021,8/2/2021,W,11,Cd114,0.090909091
1781,8,2,2021,8/2/2021,W,11,Pb_STD,1.919191919
1782,8,2,2021,8/2/2021,W,11,Pb_NH3,2.01010101
1783,8,16,2021,8/16/2021,UF,1,Na,21355.69899
1784,8,16,2021,8/16/2021,UF,1,Mg,12531.32323
1785,8,16,2021,8/16/2021,UF,1,Al,3.276767677
1786,8,16,2021,8/16/2021,UF,1,P,49.95353535
1787,8,16,2021,8/16/2021,UF,1,S,54393.91313
1788,8,16,2021,8/16/2021,UF,1,K,4622.864646
1789,8,16,2021,8/16/2021,UF,1,Ca,82385.31717
1790,8,16,2021,8/16/2021,UF,1,V,1.01010101
1791,8,16,2021,8/16/2021,UF,1,Cr_KED,0.165656566
1792,8,16,2021,8/16/2021,UF,1,Cr_NH3,0.163636364
1793,8,16,2021,8/16/2021,UF,1,Fe_NH3,1.278561108
1794,8,16,2021,8/16/2021,UF,1,Mn,29.38383838
1795,8,16,2021,8/16/2021,UF,1,Fe_KED,1.423266507
1796,8,16,2021,8/16/2021,UF,1,Co,0.068271155
1797,8,16,2021,8/16/2021,UF,1,Ni,0.737373737
1798,8,16,2021,8/16/2021,UF,1,Cu_KED,1.026289638
1799,8,16,2021,8/16/2021,UF,1,Cu_NH3,1.054685644
1800,8,16,2021,8/16/2021,UF,1,Zn,1.626262626
1801,8,16,2021,8/16/2021,UF,1,As_STD,12.88484848
1802,8,16,2021,8/16/2021,UF,1,As_KED,11.59191919
1803,8,16,2021,8/16/2021,UF,1,As_Oshift,13.56161616
1804,8,16,2021,8/16/2021,UF,1,Se..77..77.77..ppb.,1.183838384
1805,8,16,2021,8/16/2021,UF,1,Se77_Oshift,0.05784852
1806,8,16,2021,8/16/2021,UF,1,Se78_Oshift,0.123232323
1807,8,16,2021,8/16/2021,UF,1,Se80_Oshift,0.139393939
1808,8,16,2021,8/16/2021,UF,1,Se..82..82.82..ppb.,0.84040404
1809,8,16,2021,8/16/2021,UF,1,Se82_Oshift,0.137373737
1810,8,16,2021,8/16/2021,UF,1,Mo_NH3,40.1030303
1811,8,16,2021,8/16/2021,UF,1,Mo_Oshift,40.88080808
1812,8,16,2021,8/16/2021,UF,1,Cd111,0.011049424
1813,8,16,2021,8/16/2021,UF,1,Cd114,0.008227722
1814,8,16,2021,8/16/2021,UF,1,Pb_STD,0.072939232
1815,8,16,2021,8/16/2021,UF,1,Pb_NH3,0.079761723
1816,8,16,2021,8/16/2021,UF,6,Na,22382.02828
1817,8,16,2021,8/16/2021,UF,6,Mg,13424.42424
1818,8,16,2021,8/16/2021,UF,6,Al,0.944618171
1819,8,16,2021,8/16/2021,UF,6,P,26.51515152
1820,8,16,2021,8/16/2021,UF,6,S,37162.94141
1821,8,16,2021,8/16/2021,UF,6,K,4109.911111
1822,8,16,2021,8/16/2021,UF,6,Ca,75134.91919
1823,8,16,2021,8/16/2021,UF,6,V,1.739393939
1824,8,16,2021,8/16/2021,UF,6,Cr_KED,0.123232323
1825,8,16,2021,8/16/2021,UF,6,Cr_NH3,0.111111111
1826,8,16,2021,8/16/2021,UF,6,Fe_NH3,1.278561108
1827,8,16,2021,8/16/2021,UF,6,Mn,25.75757576
1828,8,16,2021,8/16/2021,UF,6,Fe_KED,1.423266507
1829,8,16,2021,8/16/2021,UF,6,Co,0.068271155
1830,8,16,2021,8/16/2021,UF,6,Ni,1.517171717
1831,8,16,2021,8/16/2021,UF,6,Cu_KED,3.294949495
1832,8,16,2021,8/16/2021,UF,6,Cu_NH3,3.391919192
1833,8,16,2021,8/16/2021,UF,6,Zn,4.331313131
1834,8,16,2021,8/16/2021,UF,6,As_STD,11.60808081
1835,8,16,2021,8/16/2021,UF,6,As_KED,10.16969697
1836,8,16,2021,8/16/2021,UF,6,As_Oshift,12.18585859
1837,8,16,2021,8/16/2021,UF,6,Se..77..77.77..ppb.,1.317171717
1838,8,16,2021,8/16/2021,UF,6,Se77_Oshift,0.181818182
1839,8,16,2021,8/16/2021,UF,6,Se78_Oshift,0.163636364
1840,8,16,2021,8/16/2021,UF,6,Se80_Oshift,0.218181818
1841,8,16,2021,8/16/2021,UF,6,Se..82..82.82..ppb.,1.101010101
1842,8,16,2021,8/16/2021,UF,6,Se82_Oshift,0.153535354
1843,8,16,2021,8/16/2021,UF,6,Mo_NH3,19.98181818
1844,8,16,2021,8/16/2021,UF,6,Mo_Oshift,20.25252525
1845,8,16,2021,8/16/2021,UF,6,Cd111,0.03030303
1846,8,16,2021,8/16/2021,UF,6,Cd114,0.028282828
1847,8,16,2021,8/16/2021,UF,6,Pb_STD,0.208080808
1848,8,16,2021,8/16/2021,UF,6,Pb_NH3,0.226262626
1849,8,16,2021,8/16/2021,UF,8,Na,22737.2101
1850,8,16,2021,8/16/2021,UF,8,Mg,14595.93535
1851,8,16,2021,8/16/2021,UF,8,Al,0.944618171
1852,8,16,2021,8/16/2021,UF,8,P,36.34747475
1853,8,16,2021,8/16/2021,UF,8,S,31226.63434
1854,8,16,2021,8/16/2021,UF,8,K,4496.121212
1855,8,16,2021,8/16/2021,UF,8,Ca,71782.54545
1856,8,16,2021,8/16/2021,UF,8,V,2.17979798
1857,8,16,2021,8/16/2021,UF,8,Cr_KED,0.202020202
1858,8,16,2021,8/16/2021,UF,8,Cr_NH3,0.171717172
1859,8,16,2021,8/16/2021,UF,8,Fe_NH3,1.278561108
1860,8,16,2021,8/16/2021,UF,8,Mn,26.2969697
1861,8,16,2021,8/16/2021,UF,8,Fe_KED,1.423266507
1862,8,16,2021,8/16/2021,UF,8,Co,0.068271155
1863,8,16,2021,8/16/2021,UF,8,Ni,0.880808081
1864,8,16,2021,8/16/2021,UF,8,Cu_KED,3.656565657
1865,8,16,2021,8/16/2021,UF,8,Cu_NH3,3.765656566
